"alpha","lambda","deviance"
0.1,0.131845213609178,0.890733160906916
0.3,0.0842634763607643,1.10015566600003
0.2,0.148867708012604,0.947772592613903
0.2,0.0548284795585668,0.854161268839082
0.1,0.311515828803278,1.06448394338255
0.1,0.522248606726523,1.22005617561153
0.2,0.122066809083809,0.924201670777532
0.1,0.302142796780587,1.15452936585765
0.1,0.143395535146624,1.00159784052625
0.75,0.00410749188487836,0.258461335065014
0.8,0.020855984416489,0.624963848581493
0.1,0.318903723214988,1.20312647445904
0.3,0.135084306528118,1.0556456633199
1,0.0241142392059554,0.561082675534694
1,0.0498951345040107,1.2253925426663
0.65,0.0634440962238791,1.17720807200988
0.8,0.0334508708759564,0.673242143376472
0.3,0.0287477604479225,0.56679561375129
1,0.0393389623360266,0.86080699626958
0.15,0.0488208103765635,0.646245596745632
0.65,0.0641470873026102,1.01092354233131
0.65,0.030749252835461,0.74389406279397
0.1,0.221326917176964,0.945761155393598
0.15,0.0677873538376507,0.701029126756965
0.75,0.0427509980901582,0.817904225041283
0.1,0.328400469721723,1.10576354935427
1,0.0697441558490064,0.91510765568894
0.6,0.0409791022355229,0.683075563860596
0.1,0.419195105402532,1.19731029778771
0.25,0.0884065577419833,0.787374189796527
0.25,0.0487996337857102,0.739166949237166
0.65,0.0856722484155778,0.979915797354882
0.1,0.0905526670327864,0.874496649915892
0.35,0.0162919466233665,0.74146926098677
0.45,0.0861551361587736,1.04745314122559
0.2,0.0377396278576921,0.896581788321398
0.1,0.152473859074077,0.935967324428218
0.1,0.15399720920893,0.933785809552303
0.3,0.114028629075021,0.850727251275994
0.2,0.142877962405422,0.90203973385774
0.3,0.110732545387293,0.987484261617963
0.9,0.033407010799423,0.664948989965499
0.1,0.133806296208928,0.789849172560072
0.2,0.0343753215470679,0.700525319414069
0.1,0.199491497854661,1.15882065835426
0.3,0.0107222454618249,0.438251667491775
0.1,0.388955310334509,1.1045861815389
0.25,0.0495937535832095,0.661124513466673
0.15,0.0921187301870173,0.774010001192778
0.75,0.0392116066700451,0.772186276794942
1,0.0250473721706912,0.746431238792119
0.25,0.121374324461701,0.99634519378676
0.25,0.140614462011125,0.915914500341572
0.1,0.0640855857700008,0.721598761663474
0.55,0.0564401282510355,0.803836407973452
0.15,0.143303428070891,0.970473242123812
1,0.0139605915677705,0.370665322785722
0.1,0.0991710251870551,0.734073871751624
0.35,0.0567333959613241,0.835815213668634
0.5,0.0813527070329497,0.907418915139993
0.75,0.0517393487697499,0.904637069770292
0.75,0.0598027230249657,1.11835082735661
0.4,0.0622715554330405,1.10074545279079
0.95,0.0325338450495801,0.738817542910543
0.55,0.0556777148990554,1.0318317285525
0.25,0.0824337784199705,0.822941169261436
0.15,0.0186082862063581,0.522458996940595
0.65,0.0468717670268259,0.912619762519772
1,0.027053673425258,0.63711656355417
0.2,0.104685342583533,0.900153269629644
0.3,0.0250837307254462,0.592820566192777
0.9,0.0611627783510845,0.974544078725549
0.1,0.270352285198855,1.02133612734958
0.1,0.131528534853616,0.899292746567726
0.1,0.195144183364001,0.93089733134397
0.1,0.13835547213508,0.854961700377441
0.1,0.199127713713649,1.01498066761588
0.1,0.0953675221717114,0.687434456829008
0.25,0.0654661363766599,0.902461407156322
0.9,0.0348196033854992,0.689748010251807
0.1,0.140201640961212,0.83251579435916
0.55,0.0586972120141495,1.02238300673406
0.1,0.0897767189116895,0.660610683687564
0.1,0.147822522760163,1.07394059695639
0.9,0.0375426239921371,0.929477456422181
0.1,0.182284000544567,0.970722535964857
0.1,0.152544962485334,0.852193223273815
0.4,0.0738780612428551,0.838189309002152
0.1,0.0509243046124674,0.548244282995428
0.1,0.0862755523183534,0.617229851494976
0.7,0.0415506731221983,0.965372622499186
0.3,0.0506145512443415,0.774503131844787
0.1,0.18439198295252,0.946210663470775
0.6,0.135611043948362,1.23215718920702
0.7,0.00383376442798662,0.323221525146332
0.1,0.0584925171641835,0.84091749631505
0.1,0.199202711048819,1.15741839510593
0.1,0.397791150070963,1.1271543277126
0.95,0.0841539309467558,1.02170520782464
0.45,0.0122905570897483,0.486174177731785
