"alpha","lambda","deviance"
0.1,0.98387448239243,1.40393778678823
1,0.193601799420594,1.42179518164196
1,0.25111591545607,1.4296340331287
1,0.235306013619926,1.41918617369784
1,0.25111591545607,1.42023957823425
1,0.25111591545607,1.41867951629449
1,0.25111591545607,1.41762316410915
1,0.25111591545607,1.42232707935444
1,0.235306013619926,1.4144822955112
1,0.220491480777478,1.41761870557711
1,0.107829720338635,1.28355769444856
0.2,0.481156505052286,1.41513724478146
0.1,0.584803547642573,1.33363813052488
0.1,1.1958131745004,1.38596430603246
1,0.220491480777478,1.42546201559589
0.6,0.285993829661746,1.41756519435877
1,2.14701087628789,1.4228471123539
1,0.25111591545607,1.42912884954982
1,0.220491480777478,1.42283966911429
1,0.666027901442723,1.43226525961573
0.1,0.54798514581063,1.34419354076692
1,0.235306013619926,1.42650204453618
1,0.131057571358175,1.37082069873267
1,0.285993829661746,1.42023364587774
1,0.159288987826013,1.3757966439366
1,0.220491480777478,1.43487426755985
1,0.159288987826013,1.40064927984628
0.3,0.30520937924816,1.39023532863899
1,0.122806372566999,1.42158532557603
0.6,0.107829720338635,1.25155553135099
0.3,0.285993829661746,1.37013405387747
1,0.101040914099586,1.27410070334817
0.5,0.159288987826013,1.19783751521868
1,0.25111591545607,1.42233002700337
1,0.169991405594118,1.40113186891746
1,0.25111591545607,1.42023659352667
1,0.0946795214716137,1.33284573051395
1,0.267988063820568,1.42911845866127
1,0.25111591545607,1.42127367481803
0.35,0.37095524197208,1.41836766080786
0.1,0.54798514581063,1.327037448571
0.85,0.122806372566999,1.31694704154323
1,0.25111591545607,1.42128406570658
1,0.395879237202625,1.42023511970221
1,0.30520937924816,1.4249493887774
1,0.235306013619926,1.41918024134133
1,0.149260379099504,1.39584368348612
0.1,0.86388766370259,1.37058310764667
0.75,0.181412904747863,1.39842697772774
1,0.25111591545607,1.41656533809935
1,0.235306013619926,1.41762762264119
1,0.25111591545607,1.4223226208224
0.95,0.169991405594118,1.40082658971709
0.1,0.710777440903922,1.40841675783558
0.65,0.220491480777478,1.42000285449247
1,0.149260379099504,1.36021810617499
1,4.11383025113217,1.41971659758585
1,0.25111591545607,1.42597313153127
1,0.159288987826013,1.37637986948726
1,0.220491480777478,1.41657421810479
1,0.285993829661746,1.42441306959152
1,0.220491480777478,1.41761277322061
1,0.220491480777478,1.42442493430453
0.1,0.809498521796597,1.37139264208407
1,0.25111591545607,1.41396078868727
1,0.25111591545607,1.41918621075648
0.75,0.181412904747863,1.30894121777827
1,2.78483259611596,1.42440713723502
1,0.422477842919734,1.43017333702214
0.1,0.584803547642573,1.31109338624516
0.1,0.86388766370259,1.37150176598465
1,0.0729946793372078,1.289156642816
1,0.122806372566999,1.37252391544251
0.1,0.710777440903922,1.38922785169673
1,0.25111591545607,1.41865283921954
1,0.584803547642573,1.42441159576705
1,0.25111591545607,1.41762169028469
0.8,0.115074657547619,1.30679486291716
1,0.159288987826013,1.38856346756198
1,0.450863574001369,1.42493756112302
1,0.235306013619926,1.42232114699793
1,0.25111591545607,1.42075069416963
1,0.206609649908786,1.41761575792818
1,0.25111591545607,1.42337749918327
1,0.159288987826013,1.39304164161043
0.1,0.710777440903922,1.3226590264718
1,0.25111591545607,1.42597906388778
1,0.235306013619926,1.42651390924919
0.4,0.422477842919734,1.4243043764488
0.1,0.921931140579702,1.39227239424713
1,0.25111591545607,1.42336710829473
0.1,0.98387448239243,1.40675908471389
1,0.235306013619926,1.41449861875625
1,0.285993829661746,1.41762169028469
1,0.235306013619926,1.41447931080362
1,0.220491480777478,1.41919361693745
1,0.131057571358175,1.3444634194702
1,0.149260379099504,1.30824219774695
1,0.25111591545607,1.41762021646022
1,0.139863157353112,1.29171965294913
