"z0","a","beta1","beta2","l.quantile","u.quantile"
-0.367829997448356,0,0.00351284634636334,0.889581213769422,0,0.167341277396054
-0.0376082876612559,0,0.0209163541888152,0.970268025847202,0,0.0211417185124481
0.00626661170175034,0,0.025741556578136,0.975723562636061,0,0
0.159849030337808,0,0.0504749437656941,0.988686129990694,-0.0817462557615261,0
0.262416958090193,0,0.0756250183401283,0.993518749937052,-0.120421917323105,0
0.0213079526287453,0,0.0275968628187977,0.977388799904068,0,0
-0.241716298010022,0,0.00727486951907552,0.930099352342995,0,0.208087747159257
0.10925529964619,0,0.0408020687190105,0.985314638775981,-0.0289683032039218,0
0.512930410614728,0.148464465039968,0.248820106873201,0.999995074126513,-0.0616248221251276,0.128978283847459
-0.0979147342114993,-0.00497777301014116,0.0147368585622888,0.95968427519039,0,0.502782806706199
0.0300840766201891,0,0.0287299591102946,0.978315158455709,-0.0234488952488639,0.000425809658239932
-0.0175472983721508,0,0.0230182455113171,0.972877149747283,-0.0236013017376749,0.0281975863508232
-0.379926467041307,0,0.00326590349037054,0.8849518927917,0,0.100826708096888
-0.0426255851769444,0,0.0204168255202931,0.969583878472831,0,0.0247436055748051
0.0288302185177404,0,0.0285657410910929,0.978184804269099,-0.120077424927088,0.0434531529636294
-0.48172684958473,0,0.00173105876516712,0.840498863921461,0,0.0975680824114096
-0.0100266811002748,0,0.0238507897638565,0.973804723540035,-0.00439327785443139,0.0121425998542854
0.137038959961148,0,0.0459088732642223,0.987259842015049,-0.0598850575152726,0
-0.0150403366786357,0,0.0232930081515387,0.97318935115371,0,0.0190830319701107
-0.105473621768868,0,0.0149689417121249,0.959855937171791,0,0.127350663423601
-0.131980140387041,0,0.0130767700841122,0.95505741067728,0,0.0255305567065738
-0.0213079526287455,0,0.0226112000959325,0.972403137181202,0,0.00944281761107801
-0.00250663089957177,0,0.0247084355630469,0.974705556590608,0,0
0.0652185397095437,0,0.0336603562702875,0.981709106296629,-0.0765110969435596,0.0107442712782766
0.0790410148017099,0,0.0357819899361821,0.982914414540126,-0.0684189997311269,0
-0.362471121637244,0,0.00362750790636512,0.891588793602065,0,0.0601145901672453
-0.0702433138219167,0,0.0178446103937642,0.965580682865954,0,0.0312003882404838
0.0388625183544003,0,0.0299017898489396,0.979209478582604,-0.0632692138250733,0.0310952422160801
0.0664745739166293,0,0.0338487693257377,0.98182154513425,-0.0207479137100035,0
-0.0790410148017099,0,0.0170855854598744,0.964218010063818,0,0.0224941014155179
-0.0351000017727088,0,0.021169936515516,0.970605233590739,-0.0327791946655725,0.0657854470855553
0.177647268528723,0,0.0542832845407919,0.989700605863766,-0.0397425660039453,0
0.139569677405137,0,0.046398491564471,0.987425403475668,-0.0465132670927191,0
-0.118085389425553,0,0.0140411495124234,0.957627409195275,-0.00414153368031905,0.10028491446962
0.200614524568471,0,0.0595295647588871,0.990891877066137,-0.124946416642603,0
-0.0865867478738458,0,0.0164567249788743,0.963014321410788,0,0.114918889884547
0.0828132919318813,0,0.0363796659644866,0.983231317191741,-0.0214225272848898,0
0.149701658035431,0,0.0484008569002947,0.988069726654265,-0.0411071278976103,0
0.118085389425553,0,0.0423725908047248,0.985958850487577,-0.0717160738732789,0
0.011280066443693,0,0.0263479980930319,0.976289694572939,0,0
-0.423404722394183,-0.0972171149765274,0.000211298446916077,0.819498268733084,0,0.021469565982383
0.382622075162534,0,0.116098255231591,0.996786951825394,-0.0709397553363637,0
0.29761110223348,0,0.0861671115643998,0.99469344944625,-0.0864712809993007,0
0.25852727731631,0,0.0745229932048932,0.993375748995005,-0.120579108134728,0
-0.0438800722994012,0,0.0202935190867998,0.969410795973649,0,0.0132518854951984
-0.569524867039805,0,0.000970830146118775,0.794152443342313,0,0.0609966854265762
-0.244298041744808,0,0.00717142561076554,0.929404175343934,0,0.082621761115995
0.363809859029696,0,0.108910255319704,0.996401446914148,-0.0690655864799581,0
0.0488987312126564,0,0.0312898108586413,0.980193480701947,-0.0461718058662843,0.0150132801999521
-0.687131286795469,0.00391054981130673,0.000471326683546764,0.723097672874463,-1.31470819532906,0
-0.0250689082587111,0,0.0222102077472287,0.971922200585594,0,0
0.00501327754892666,0,0.0255917886231308,0.975580272600133,0,0
-0.00125331446543256,0,0.0248538593317532,0.974853139590725,0,0
0.0614510463899026,0,0.0331003795487041,0.981368283763827,-0.00629836659206922,0
0.334503036423212,0.162470722651097,0.170707902607042,0.999967334395611,-0.00779926377545083,0
0.149701658035431,0,0.0484008569002947,0.988069726654265,-0.0152516623884786,0
0.0903614371292588,0,0.0376001205612264,0.983850350521882,-0.00914793767590606,0
0.11429997792339,0,0.0416934290482425,0.985685725430008,-0.0244289488880291,0
-0.159849030337808,0,0.0113138700093056,0.949525056234306,0,0.0439901319052677
-0.18401715116198,0,0.00995609731735822,0.944299747349378,0,0.0562279360959183
0.101693451683047,0,0.0394949611582049,0.9847428990538,-0.0461478001135381,0
0.261119959548518,0,0.0752561810324755,0.993471373272872,-0.0991134985092578,0
0.170012889332219,0,0.0526227758508307,0.989275599996818,-0.0859102072572775,0
0.0451346284814213,0,0.0307631110555149,0.979829162197646,-0.0352397200155354,0
-0.144633811748821,0,0.012248882240566,0.952609165995309,0,0.0793342506001998
-0.254641504046745,0,0.00676988636548026,0.926565642453084,0,0.178506122609902
-0.00626661170175047,0,0.0242764373639385,0.974258443421864,0,0
-0.0213079526287455,0,0.0226112000959325,0.972403137181202,0,0.0384688677132394
-0.0576844251079842,0,0.018977849167838,0.967451772332291,0,0.0474469048810562
0.1852920158879,0,0.055987318905484,0.990111397343302,-0.0415994222235718,0
0.0175472983721508,0,0.0271228502527171,0.976981754488683,0,0
-0.053918622045274,0,0.0193293590614282,0.96799618726258,0,0.023110436947782
-0.0250689082587111,0,0.0222102077472287,0.971922200585594,0,0
-0.0413711651324277,0,0.0205407596691322,0.96975613958246,0,0.0288198074745091
-0.343795612573792,0,0.00405380599474419,0.898379645996952,0,0.106898718174344
0.0614510463899026,0,0.0331003795487041,0.981368283763827,-0.0102650337741637,0
0.0338459426216512,0,0.0292273681769306,0.978702308709706,0,0
-0.104213400269085,0,0.0150644831121319,0.960073288973923,0,0.0370548884335899
0.0338459426216512,0,0.0292273681769306,0.978702308709706,-0.00410485273154167,0
-0.349118964035977,0,0.00392794058097023,0.896476311236627,0,0.0807897358112818
0.0539186220452739,0,0.0320038127374196,0.980670640938572,-0.0344701824979265,0
-0.0828132919318812,0,0.0167686828082592,0.963620334035513,0,0.0312490489350778
-0.0426255851769444,0,0.0204168255202931,0.969583878472831,0,0.0170764290156927
-0.0979147342114993,0,0.0155498984697977,0.961145332755459,0,0.0628282635063074
0.0916199503884748,0,0.0378068238775003,0.983951634775518,-0.0622311285395446,0.00663408422864022
-0.462113401776377,0,0.00196210463688834,0.849837614310842,0,0.242636677107892
-0.131980140387041,0,0.0130767700841122,0.95505741067728,0,0.0529969080789749
0.0752698620998299,0,0.0351925584894694,0.98259250397213,-0.0447395133605692,0
-0.345125531470472,0,0.00402202757458343,0.897906545838748,0,0.191105359669567
0.205732333893164,0,0.0607510630499671,0.991140266293873,-0.0805900471270352,0
0.0451346284814213,0,0.0307631110555149,0.979829162197646,-0.0307583777496641,0
0.401570695630149,0,0.123672424561724,0.997137286053774,-0.0534085036845157,0
0.570999473112987,0,0.206688575468547,0.999038789851403,-0.0720392729876309,0
-0.0137868922630843,0,0.0234314173839337,0.973344318643377,0,0
-0.120609934119307,0,0.0138615054702226,0.957169512392751,-0.000595851636662645,0.0727181742618966
-0.0112800664436931,0,0.0237103054270611,0.973652001906968,0,0
-0.246881414854378,0,0.00706921726207517,0.928703252951784,0,0.0358047855979448
-0.11429997792339,0,0.0143142745699922,0.958306570951757,-0.000568144074109262,0.0837720614003565
0.182742585445444,0,0.0554144161528802,0.989976022170159,-0.0665628389119454,0
-0.0652185397095437,0,0.0182908937033711,0.966339643729712,0,0.100749213372455
0.0777838416469152,0,0.035584601245441,0.982807670585741,-0.0267170123665985,0
0.232692749183045,0,0.067512242163784,0.992353171923342,-0.140426312478784,0.0108608080445978
-0.0714997795553136,0,0.0177344782104424,0.965388719656796,0,0.0404923654372616
0.308108202447355,0,0.089515012908619,0.995005074316793,-0.0605309001782168,0
-0.0438800722994012,0,0.0202935190867998,0.969410795973649,-0.0196955355907554,0.0866110463319159
-0.119347566692275,0,0.0139510849742068,0.957398975476816,0,0.106254724976364
-0.0878448378958717,0,0.0163538270665348,0.962810448615797,0,0.0256786393429296
0.215984281437214,0,0.0632568373431658,0.991620038884368,-0.0250653827532612,0
0.717606416787705,0.106924500980605,0.352317829746211,0.999996075653461,-0.0675156615854761,0
-0.145900420032994,0,0.0121685688320004,0.952358327511798,0,0.0577723039744123
0.0388625183544003,0,0.0299017898489396,0.979209478582604,-0.0139692723613047,0
0.116823400251696,0,0.0421451827677361,0.98586829879488,-0.027633120907151,0
0.0137868922630841,0,0.0266556813566232,0.976568582616066,0,0
0.0463892557053899,0,0.0309378457638487,0.979951220891488,-0.0202530371191986,0
0.0564290691624739,0,0.032365900682581,0.980905581612844,-0.0207409849919743,0
-0.327883169110205,0,0.00445184243130444,0.903916898904877,0,0.117343935682216
-0.0263226363109528,0,0.0220778761667209,0.971760335724911,0,0.00710801338334216
-0.0175472983721508,0,0.0230182455113171,0.972877149747283,0,0
-0.0991741487003373,0,0.0154517802302832,0.960932874166664,0,0.040130131738314
-0.254641504046745,0,0.00676988636548026,0.926565642453084,0,0.0638313741387529
0.142101289044703,0,0.0468924682156193,0.987589156723847,-0.0430760998613931,0
0.133244523611124,0,0.0451825507465173,0.987008074159867,-0.10949888489832,0.00065111640053752
-0.00626661170175047,0,0.0242764373639385,0.974258443421864,0,0
0.0238152196094093,0,0.0279167128903455,0.977656796196262,-0.013664475006957,0.00573587445610841
0.0200543703529506,0,0.0274380932760724,0.977253794272594,0,0
0.302855480891349,0,0.0878278340076131,0.994851236098545,-0.138628307619798,0
0.0351000017727088,0,0.0293947664092609,0.978830063484484,0,0
0.00626661170175034,0,0.025741556578136,0.975723562636061,0,0
0.00250663089957177,0,0.0252944434093924,0.975291564436953,0,0
0.0162938047248591,0,0.026966370828072,0.976844714891806,0,0
-0.0514085146963621,0,0.0195667193444307,0.96835487532016,0,0.0131254297899863
-0.0225615683902247,0,0.0224768670220223,0.972243598307558,0,0
-0.530161445055519,0,0.00126267684027693,0.815844359751202,0,0.069581279424804
0.325239256402395,0,0.0951849779181303,0.995478741364542,-0.102712000843892,0.00603490649090344
-0.617355904828379,-0.162470722651097,2.19325163330207e-07,0.686100772245919,0,0.0594498651131791
-0.473298825432437,0,0.00182712449888098,0.844557393045157,0,0.0970277939518797
0.00250663089957177,0,0.0252944434093924,0.975291564436953,-0.0468196911689676,0.094404445786552
0.0928786087772565,0,0.0380144776503431,0.984052385708257,-0.0968426282352698,0
-0.775574942818884,-0.0525717166507379,3.58465011068841e-05,0.632842166255798,0,0.0538983916137502
-0.00375995127114593,0,0.0245637258607085,0.974557248141492,0,0
-0.0275764057393917,0,0.0219462063845005,0.971597689508562,0,0.0135874580557561
-0.0238152196094095,0,0.0223432038037376,0.972083287109655,-0.00338666654671857,0.0166920492632319
-0.085328794885629,0,0.0165601653672586,0.963217257617713,-0.0053096773196743,0.057779567691535
0.428894504074202,0,0.135192804330638,0.997581950086368,-0.0852898981418314,0
-0.355787114034875,0,0.00377522375791046,0.894055820761333,0,0.0655102795957956
-0.00375995127114593,0,0.0245637258607085,0.974557248141492,-0.0329941879516993,0.0237249402571487
0.167470318623264,0,0.0520787920821861,0.989130704554606,-0.166300697052391,0.000592342926407778
0.246881414854378,0,0.0712967470482164,0.992930782737925,-0.0729537386147519,0
0.119347566692275,0,0.0426010245231839,0.986048915025793,-0.0323664972493507,0
0.0777838416469152,0,0.035584601245441,0.982807670585741,-0.0308870517926902,0
0.654173550372004,0.111144171737585,0.313439513076996,0.999992839849523,-0.0802970753683152,0
0.474701147398213,0,0.156113129792959,0.998189188603161,-0.0887997596541198,0.00653132452088296
0.312053322032832,0,0.0907979533469091,0.995117910159881,-0.0919763962663424,0
0.327883169110205,0,0.0960831010951226,0.995548157568696,-0.0698523983814865,0
-0.417927671669482,0,0.00258841658388975,0.869516530052622,0,0.10912214800726
-0.0100266811002748,0,0.0238507897638565,0.973804723540035,0,0
-0.053918622045274,0,0.0193293590614282,0.96799618726258,0,0.0331268966779292
-0.0664745739166295,0,0.0181784548657495,0.966151230674262,0,0.0380337863143698
0.246881414854378,0,0.0712967470482164,0.992930782737925,-0.0144240099805688,0
0.597760126042478,0.159199435626923,0.300946687036305,0.99999954998374,-0.0198477393013052,0
-0.126924696171319,0,0.0134208097438447,0.956006626890059,0,0.0893356296425574
0.106734010799786,0,0.0403624039820426,0.985126090943099,-0.0582079734551009,0
0.236557621780165,0,0.0685273825043867,0.992514487678016,-0.0987203847323038,0
0.0125334695080693,0,0.0265014654168034,0.97642948444387,0,0
-0.161118588510745,0,0.0112387332800715,0.94926065209044,0,0.0571029500820367
-0.0614510463899027,0,0.0186317162361725,0.966899620451296,0,0.0263714601033693
0.119347566692275,0,0.0426010245231839,0.986048915025793,-0.0225677042623814,0
0.0188008195911875,0,0.0272800900794678,0.977118113373518,0,0
0.44959845822632,0,0.144397885901945,0.997876183615911,-0.0940332317236156,0
-0.296301291158549,0,0.00534662368786872,0.914243972861143,0,0.138116534621049
0.241716298010022,0,0.0699006476570047,0.992725130480924,-0.0522795396285929,0
0.0652185397095437,0,0.0336603562702875,0.981709106296629,-0.0949830013971228,0.00106590056741529
-0.0765267914162924,0,0.0172996321505313,0.964611874776539,0,0.0189794769747098
-0.0451346284814213,0,0.0201708378023541,0.969236888944485,0,0.027502627790459
0.0037599512711458,0,0.0254427518585081,0.975436274139291,0,0
0.173828812501662,0,0.0534476450615834,0.989489904235057,-0.120242781308799,0
0.0250689082587111,0,0.0280777994144062,0.977789792252771,-0.0107472145202719,0
-0.618873040548629,-0.162470722651097,2.12527498511651e-07,0.685199346849823,0,0.102364390361031
-0.116823400251696,0,0.0141317012051196,0.957854817232264,0,0.0930081412632648
-0.230118100657266,0,0.00775598247597655,0.933157534670335,0,0.140731327632713
0.248173718459313,0,0.0716493743300164,0.992981427320006,-0.0514635486335896,0
0.0539186220452739,0,0.0320038127374196,0.980670640938572,-0.0414658792776243,0
0.0840709769111597,0,0.0365807393191145,0.983335849461134,-0.0435734729708568,0
0.283230695100174,0,0.0817339305270467,0.994238506690004,-0.0319438373664865,0
-0.382622075162534,0,0.00321304817460554,0.883901744768409,0,0.184421265506689
-0.0840709769111597,0,0.0166641505388657,0.963419260680885,0,0.0391465934762088
-0.0627067779432138,0,0.0185175219500849,0.966713835331849,0,0.0805353537790544
-0.00877331150832819,0,0.0239919713418545,0.973956702399296,0,0
-0.00626661170175047,0,0.0242764373639385,0.974258443421864,-0.0383038009548919,0.00978245676905433
0.221118712997571,0,0.0645416729576703,0.991851633585449,-0.0540538532165398,0
0.11429997792339,0,0.0416934290482425,0.985685725430008,-0.060453242739688,0
0.173828812501662,0,0.0534476450615834,0.989489904235057,-0.0486066611885612,0
-0.221118712997571,0,0.00814836641455101,0.93545832704233,0,0.0641537225778714
-0.0376082876612559,0,0.0209163541888152,0.970268025847202,-0.0040939423491636,0.022285412447364
0.266310613204095,0,0.0767405607976865,0.993659155140653,-0.101096979644419,0
0.0564290691624739,0,0.032365900682581,0.980905581612844,-0.019440115559797,0
-0.0828132919318812,0,0.0167686828082592,0.963620334035513,0,0.0766545122612149
-0.12187249377624,0,0.0137724088872169,0.956939016249616,0,0.0557928613917543
-0.647976731624335,0,0.0005651330444136,0.746658211419224,0,0.11353088895525
-0.208293252290225,0,0.00873768481693151,0.938630392768374,0,0.0797414564096278
-0.201893479141851,0,0.00904548498963409,0.940166998622574,0,0.0762774535346936
-0.133244523611124,0,0.0129919258401331,0.954817449253483,0,0.0543047981715398
0.0188008195911875,0,0.0272800900794678,0.977118113373518,-0.0181900256182877,0.00623490687451095
-0.00877331150832819,0,0.0239919713418545,0.973956702399296,-0.00673398779093414,0.0151684462016753
-0.285840874881166,0,0.00567643145173266,0.91747444016741,0,0.0619247691467218
0.011280066443693,0,0.0263479980930319,0.976289694572939,0,0
-0.0238152196094095,0,0.0223432038037376,0.972083287109655,0,0
0.0790410148017099,0,0.0357819899361821,0.982914414540126,-0.0289609549808199,0
-0.0313379820214266,0,0.0215551411710581,0.971105032406097,0,0
-0.30154361075976,0,0.00518783723520354,0.912589814328686,0,0.160264440109996
-0.0916199503884748,0,0.016048365224482,0.9621931761225,0,0.0317992533054247
-0.190394509204836,0,0.00962244710652021,0.942852034834191,0,0.103638943219137
0.0288302185177404,0,0.0285657410910929,0.978184804269099,-0.0137028025055833,0
-0.107994569409154,0,0.0147793829554798,0.959418261921187,0,0.0463201073084962
-0.0363541161267396,0,0.0210428250195955,0.970437032628158,0,0.0211857007518828
-0.0100266811002748,0,0.0238507897638565,0.973804723540035,0,0
-0.170012889332219,0,0.0107244000031822,0.947377224149169,0,0.0851097742306275
-0.267609393044678,0,0.00629461333301417,0.9228845656623,0,0.181573347225273
0.177647268528723,0,0.0542832845407919,0.989700605863766,-0.0891753479438033,0
0.435774977992694,0,0.13820618541512,0.997683589298795,-0.0954634778282842,0
0.331853346436817,0,0.0974434286043385,0.995650607554228,-0.0722418376124423,0
-0.0451346284814213,0,0.0201708378023541,0.969236888944485,-0.0282734563834441,0.061538248860289
-0.115561597105383,0,0.0142227421795501,0.958081203262593,-0.0316016886900789,0.0748779769731873
0.0100266811002748,0,0.0261952764599655,0.976149210236144,-0.0489835569394901,0.0301139133758257
0.367829997448356,0,0.110418786230578,0.996487153653637,-0.048184433813539,0
-0.0752698620998299,0,0.0174074960278701,0.964807441510531,-0.032990308562715,0.0713357640966947
-0.26371439822153,0,0.00643416181056196,0.92400464243369,0,0.0788099620470017
-0.159849030337808,0,0.0113138700093056,0.949525056234306,0,0.0895084565385702
-0.789191652658222,-0.0994721967521536,2.40261236423969e-06,0.602358256253305,0,0.0651163874946449
-0.0401168101849681,0,0.0206653241074837,0.969927582434221,-0.000945895663593247,0.0248877024628072
0.0238152196094093,0,0.0279167128903455,0.977656796196262,-0.0442381975034085,0.0249850900028406
-0.322597615257016,0,0.00459157878569859,0.905706184194484,-0.041030356485278,0.172289648746468
-0.00125331446543256,0,0.0248538593317532,0.974853139590725,0,0
-0.00375995127114593,0,0.0245637258607085,0.974557248141492,0,0
-0.0200543703529506,0,0.0227462057274059,0.972561906723928,0,0
-0.0188008195911877,0,0.0228818866264824,0.972719909920532,0,0
0.0213079526287453,0,0.0275968628187977,0.977388799904068,-0.0115884356278321,0.000506027270752779
0.208293252290225,0,0.0613696072316262,0.991262315183069,-0.119611913865751,0
0.219834563805069,0,0.0642184430325031,0.991794244176115,-0.048193336574597,0
-0.106734010799786,0,0.0148739090569012,0.959637596017957,0,0.0355791441890339
0.187842651224683,0,0.056565157401407,0.990245236206761,-0.025194030388041,0
0.0916199503884748,0,0.0378068238775003,0.983951634775518,-0.0227806681989911,0
-0.0363541161267396,0,0.0210428250195955,0.970437032628158,0,0.0150071157082605
-0.730638482599372,-0.105305991113112,3.64596334650261e-06,0.639747821012121,0,0.0510191061436838
0.494433585045687,0.162470722651097,0.245331731458671,0.999997638297171,-0.0575401583358625,0
0.0426255851769444,0,0.0304161215271694,0.979583174479707,-0.0440079247637442,0.0469144540278349
0.12187249377624,0,0.0430609837503844,0.986227591112783,-0.0402149605589013,0
-0.0664745739166295,0,0.0181784548657495,0.966151230674262,0,0.0338118898025241
0.0903614371292588,0,0.0376001205612264,0.983850350521882,-0.0713868278776104,0
-0.224973358313812,0,0.00797821275464519,0.934480490973579,0,0.12369603237131
0.0677307130042592,0,0.0340380649475194,0.981933403686678,-0.032400849485817,0
0.357122635006044,0,0.106433840287432,0.996254715189188,-0.027055503565786,0
-0.215984281437214,0,0.00837996111563241,0.936743162656834,0,0.129804857723086
0.10043372051147,0,0.0392805559561962,0.984645818201952,-0.0539932051138229,0
0.0664745739166293,0,0.0338487693257377,0.98182154513425,-0.0100576519102318,0
0.822135118817414,0.0404956855743371,0.395283214132913,0.999962126188713,-0.0696647108881888,0
0.553384719555673,0,0.196775713861694,0.998917941183275,-0.0721428534821,0
0.0100266811002748,0,0.0261952764599655,0.976149210236144,-0.0184176477233179,0.0153242770724488
-0.334503036423212,0,0.00428219507387528,0.901640863843352,0,0.0468241296377628
0.129452004719563,0,0.0444658628612676,0.986752146735027,-0.0416609017993249,0
0.334503036423212,-0.0157218744026065,0.0911697169075989,0.994599667438825,0,4.14008877877626
-0.124398198069055,0,0.0135956560660038,0.956474909965568,0,0.0385029279682425
-0.0802983128920549,0,0.0169793979356718,0.964019705314494,0,0.0614669353649018
-0.0188008195911877,0,0.0228818866264824,0.972719909920532,-0.0244005120175813,0.044726922157933
0.0376082876612559,0,0.0297319741527981,0.979083645811185,-0.00509501678649544,0
-0.143367435457767,-0.00449777750326713,0.0117016179488942,0.951392375435535,0,1.18967141861716
0.058939871966069,0,0.0327314143081046,0.981138122616399,-0.0213877923902669,0
0.223688107921854,0,0.0651922014970126,0.991965403521986,-0.0743859442632006,0
0.0551738021383168,0,0.0321844301153263,0.980788412477775,-0.0359727892279842,0
-0.374543499199443,0,0.0033737985094925,0.887028722988638,0,0.0737599115072003
-0.0300840766201891,0,0.0216848415442912,0.971270040889705,0,0
-0.140835370397127,0,0.0124924948762073,0.953355066824467,0,0.103532017455365
0.850584864668385,0.162470722651097,0.464392161131683,0.999999999144161,-0.0822952194884818,0
0.400212511707879,0,0.12311828247336,0.997113371418071,-0.0550056276340205,0
0.0313379820214265,0,0.0288949675939027,0.978444858828942,-0.00553575355578772,0
-0.358458793251194,0,0.00371554481958887,0.893074631847743,-0.236170919371615,0.206434508984253
-0.362471121637244,0,0.00362750790636512,0.891588793602065,0,0.15970264035049
0.450985499432371,0,0.145029320136369,0.997894683635932,-0.124895645930893,0
0.244298041744809,0,0.0705958246560664,0.992828574389234,-0.074358620456191,0
-0.0865867478738458,0,0.0164567249788743,0.963014321410788,-0.115264039571598,0.0772132881595829
-0.0351000017727088,0,0.021169936515516,0.970605233590739,0,0.0118237952374989
-0.0426255851769444,0,0.0204168255202931,0.969583878472831,0,0.0192238969360468
-0.107994569409154,0,0.0147793829554798,0.959418261921187,0,0.0280134685232034
-0.249466436659564,0,0.00696823250782376,0.927996548145166,0,0.0719358799730777
0.305480788099397,0,0.0886680962667022,0.994928643714984,-0.0825916569271273,0
-0.0564290691624741,0,0.019094418387156,0.967634099317419,0,0.0376390299633877
-0.0840709769111597,0,0.0166641505388657,0.963419260680885,0,0.0302479264371095
-0.053918622045274,0,0.0193293590614282,0.96799618726258,0,0.0367709769664808
0.26371439822153,0,0.0759953575663105,0.993565838189438,-0.0676080517943463,0
-0.232692749183045,0,0.00764682807665827,0.932487757836216,0,0.0683761268784879
-0.157310684610171,0,0.0114654077685612,0.950050411850282,0,0.043033746593939
-0.0125334695080693,0,0.02357051555613,0.973498534583197,-0.0221440499073224,0.0363778344126628
-0.00125331446543256,0,0.0248538593317532,0.974853139590725,-0.00780701324089009,0.00309651288467631
0.0213079526287453,0,0.0275968628187977,0.977388799904068,0,0
-0.085328794885629,0,0.0165601653672586,0.963217257617713,0,0.0511454089112277
-0.0426255851769444,0,0.0204168255202931,0.969583878472831,0,0.0402022427816822
-0.00626661170175047,0,0.0242764373639385,0.974258443421864,0,0.000569006061566359
-0.10925529964619,0,0.014685361224019,0.959197931280989,0,0.115475042439319
0.139569677405137,0,0.046398491564471,0.987425403475668,-0.0470445250882562,0
-0.0664745739166295,0,0.0181784548657495,0.966151230674262,0,0.0408154902462803
0.304167872445599,0,0.088247135861555,0.994890062661365,-0.0962992914302875,0
-0.409735480321281,0,0.00272267797211407,0.872959521295648,0,0.119537959111546
0.192947607634794,0,0.0577357758766314,0.990508361437106,-0.0411129068181234,0
-0.621911595580624,-0.0993696105667163,2.11277128840383e-05,0.711956705317568,0,0.10908576822385
-0.505795810349266,-0.121036265795941,2.9036273024988e-05,0.767529270476894,0,0.0578658985843988
0.326560927412373,0,0.0956331667849537,0.995513561869571,-0.0511661006610089,0
0.0325919366966631,0,0.0290607695954051,0.978573908034404,-0.0495406079587233,0
0.0175472983721508,0,0.0271228502527171,0.976981754488683,-0.0417833397060862,0.0301924219890529
-0.152237015567176,0,0.0117735940233453,0.951087423663049,0,0.154808885579549
-0.522963002339279,0,0.00132402391316158,0.819651555344332,0,0.065681223859012
0,0,0.025,0.975,-0.0183866619838255,0.0267868863524339
-0.198057597362455,0,0.00923449026404806,0.941073458386738,0,0.0888446912972215
-0.266310613204095,0,0.006340844859347,0.923259439202313,0,0.0762330664328391
0.0916199503884748,0,0.0378068238775003,0.983951634775518,-0.0938382781494329,0.0290319812002221
