"alpha","lambda","deviance"
0.1,0.114022579934763,0.693658310718716
0.4,0.035845339015972,0.764366717045883
0.6,0.0293463707158448,0.766082299166498
0.7,0.0348148060098759,0.868340729083777
0.8,0.0211081325123646,0.829669740346773
0.4,0.0269558698281565,0.662495127711497
1,0.0281614465287292,0.680673538226466
0.55,0.0230061008562352,0.754097112524757
0.25,0.0595238570815022,0.811534573739096
0.15,0.0391686587308791,0.558632302456687
0.95,0.0306125182852265,0.887032678646095
1,0.0204651118271665,0.549057516709678
0.2,0.0627572141479774,0.678246770838407
0.35,0.037572455826921,0.579997449536778
0.65,0.0640625522482717,0.918412918584799
0.1,0.140961905656143,0.867174326296869
0.1,0.0826037532156017,0.747474520815336
0.1,0.0582241404807172,0.661762946121224
1,0.0350781551293819,0.791999693274552
0.1,0.181437756462025,0.945123591439379
0.4,0.0501848731329834,0.671440772286957
0.3,0.0598741698739658,0.896634429754895
1,0.0179325515185349,0.629415922767857
0.1,0.0552984162301446,0.698160376623217
0.6,0.0467975214780206,0.978145708999231
0.85,0.0110648829366566,0.616966942418578
0.1,0.18653086777669,1.11583696859439
0.95,0.0203525713412939,0.644513624716404
0.15,0.153344213806765,1.03577653277935
0.1,0.120889274025853,0.80561155207517
0.35,0.0420220402207771,0.649832911309926
0.1,0.0486097163765137,0.556802944020768
0.1,0.0946873121534203,0.633148104657972
0.7,0.0237768228222308,0.856703490434238
0.55,0.0276079370423681,0.74237051097731
0.1,0.121317611992257,0.895223073637622
0.1,0.336207909389071,1.18624225641662
0.6,0.00447272516598439,0.329308590077378
0.1,0.0241691806435308,0.625440189030621
0.1,0.165381590360906,1.06822448247007
0.1,0.362452480688414,1.07796659893944
0.9,0.106995024830856,1.05960814107909
0.45,0.0214780975550852,0.506342412133903
0.25,0.0381374429249608,0.645965398139521
0.2,0.147017907854171,0.9542156658292
0.4,0.0677756227634464,1.00650808509174
0.15,0.0293697845361521,0.630400811839921
0.1,0.203845305388752,0.909509440932663
0.1,0.205757422147594,1.14155770127229
0.65,0.0388205734201448,0.873238562558074
1,0.00370673640401129,0.468264987379046
0.1,0.0471688619579621,0.796225361987926
1,0.0385699929011749,0.890417214576643
0.15,0.10987123334786,0.904871563916551
0.15,0.196027648943333,0.920196334141749
0.95,0.0193401643081653,0.720978220724632
0.1,0.113398221904391,0.793694480798829
0.1,0.0277551283600486,0.397051991121333
0.1,0.271464105836625,1.01639883519014
0.1,0.0816303757438127,0.794311538209163
1,0.078465439092236,0.951937338979217
0.1,0.206842165621552,0.930414620933128
0.4,0.0675209217339103,0.762779120971338
0.75,0.0552373090212454,0.997060174131738
0.95,0.0415962266619958,0.753068436479338
0.2,0.049009698546121,0.829646445940373
0.65,0.0575272000420676,0.806284434274403
0.1,0.19668810402423,0.901575032414604
0.1,0.398817593669838,1.05365662089827
0.1,0.0739580075716152,0.754389349168447
0.1,0.105745056124546,0.7999427473548
0.1,0.292573637586251,1.00971509194126
0.1,0.175345249258944,0.865171405143794
0.35,0.0320648208269477,0.732294895812749
1,0.0150718858635364,0.616621183840011
0.1,0.0294361757599569,0.545358153386031
1,0.0167755794459667,0.651453420783151
0.2,0.12021944224887,0.837411450479763
0.1,0.0495223280555765,0.701812955062858
0.35,0.0409927368564729,0.680190820951547
0.1,0.142226519798582,0.897422619189942
0.25,0.0491117146404708,0.642972574097511
0.1,0.0973909084198585,0.676681949274546
0.15,0.124666755520363,0.975535043522942
0.55,0.118047705683479,0.995187070188647
0.3,0.0420456279740193,0.662914288082245
0.1,0.0976949022943655,0.769361045179405
0.1,0.166417410229971,1.04881077103755
0.1,0.137684891911225,0.869704667746929
0.1,0.209066341250015,1.03274864429839
0.1,0.0255077004173091,0.507850901135325
1,0.00824264185062819,0.50760158015166
0.1,0.146655823522646,0.855361584061493
0.25,0.0581277314240487,0.783467078887002
0.75,0.0453884751221412,0.854584625618649
0.4,0.0913086549779367,0.917633635823904
0.1,0.0899487467431402,0.678710373441788
0.1,0.104577805036098,0.815259295248902
0.15,0.0312052055598104,0.661220974170525
0.1,0.0411162922695799,0.67131804844122
0.2,0.0594610974597552,0.553987625181211
0.1,0.20988839503171,0.973336386080505
0.1,0.181957153562077,0.911704309499872
0.1,0.0794025766939176,0.809820729491211
0.1,0.13521117166109,0.958103082698319
0.1,0.132451411370007,0.95963326616253
0.1,0.0921481647798529,0.822515972867196
0.6,0.00462428984875845,0.526809301464115
0.1,0.107358324327532,0.778935605076115
0.1,0.050024152972874,0.732073582906683
0.1,0.25031855260465,0.973385922189827
0.1,0.230561119706436,0.901339038108202
0.7,0.0104382148085506,0.451566168892204
0.6,0.0249511169588694,0.626700187825228
0.2,0.108196999347756,0.830076939674623
0.65,0.013540865734519,0.73267053226259
0.1,0.119534113626981,0.813875811737182
0.6,0.0278768965084534,0.644030614788802
0.1,0.127533816049841,0.768957922135713
0.45,0.0744171191719291,0.966136767769542
0.1,0.160668568892081,0.886883158798318
0.7,0.0315064721188755,0.617678995531253
0.2,0.0930848653138272,0.915476045351255
0.4,0.0918071967794344,0.894980752487628
0.95,0.0276922072866857,0.796032034770025
0.25,0.0363053392929453,0.702498080818567
0.45,0.0202868789035814,0.651412310656707
0.85,0.0335439566076121,0.747142855713538
0.1,0.108154247580126,0.774987238967445
0.85,0.0111343636344343,0.528757980656961
0.2,0.0592693490712526,0.677202655973066
0.2,0.0455674374099615,0.680428615255419
0.3,0.0610731763658068,0.745148898154394
0.55,0.0276483054843069,0.79720366821033
0.1,0.0248210451789577,0.966689478381205
0.1,0.220708317140795,1.00225085126708
0.2,0.216935025645599,0.96036465901989
0.1,0.0729620941180719,0.742089445121012
1,0.0453682869457296,1.02159785436999
0.2,0.0910886023019274,0.962789192299085
0.1,0.168190091641108,0.997626535884052
0.1,0.132133287935331,0.77273631482935
0.1,0.128534434323489,0.835994695186937
0.1,0.0449117189556397,0.684537199289027
0.15,0.0654080557840297,0.591288284711044
0.1,0.201304080349927,0.73501916109286
0.1,0.157662141704063,0.842991041814433
0.1,0.0654901648293234,0.876757844292293
0.5,0.03964416958574,0.685077622772017
0.1,0.240001945679291,0.88685801949709
0.1,0.237274567128013,1.02372197800777
1,0.0603188239640121,0.992106824623746
0.1,0.223789694924626,1.09567344605376
0.1,0.116735296493572,0.862703619747581
0.1,0.102438801208886,0.855113502276486
0.5,0.0410840079020299,0.747969549143615
0.1,0.0686400774577311,0.69710273048151
0.15,0.0265828454056014,0.639510363869799
0.8,0.00562158411586599,0.604441630034748
0.1,0.0343776410919337,0.519930970406592
0.9,0.00698376552944218,0.441551185457265
0.45,0.0417640429656822,0.644909749696604
0.1,0.121450836326329,0.973932255314425
0.9,0.0161445123987227,0.647129225665163
0.1,0.0274886206294753,0.458812867460809
0.25,0.037484361566115,0.723621258082164
1,0.0329254338063814,0.711095441771073
0.25,0.116614288386683,1.07981945223372
0.1,0.0451370567270157,0.682641722399975
0.4,0.00853893437814669,0.457068473748754
0.85,0.0137569699526807,0.6884374963459
0.25,0.137949565547688,0.928196807944502
0.7,0.0474269262286349,0.821679538766925
0.1,0.0647003130514412,0.844030257463364
0.6,0.0500623580201851,1.05783215813711
0.3,0.0434011738631034,0.816539262680949
0.15,0.121751769254739,0.830827528909945
0.1,0.229577523231767,1.00680638281112
0.15,0.158843895234812,0.948673512482728
1,0.0156630631246174,0.740398488275721
0.25,0.0183762731627365,0.449596724809525
0.95,0.030197161764286,0.614427237977659
0.1,0.120461344028311,0.829574245193852
0.1,0.0896888924014747,0.778256962753192
0.9,0.0129566866917171,0.56890494563706
1,0.0339736678782092,0.743751918494594
0.85,0.042709893795149,0.892082520117421
0.15,0.0176005548163299,0.343393298869916
0.25,0.0526533021210829,0.824905093638725
