"alpha","lambda","deviance"
0.35,0.253066776731589,1.01439932639169
0.1,0.586276913961457,1.01263035944986
0.1,0.122018432558766,0.496481757777995
0.4,0.184162875930342,0.895394871686978
0.5,0.0987636737306561,0.791637755032675
0.1,0.704166701384203,1.13485253344947
0.95,0.081602709168552,0.831176196963532
0.1,0.602681439097732,0.939446803709053
0.1,0.662699527431884,1.11433989880456
0.1,0.405295293171071,0.873229338261441
0.1,0.287885923898654,0.793310203138224
0.1,0.443363615909372,0.891602264611071
0.9,0.0547384580811651,0.761105814182731
0.1,1.03738704335763,1.26561934564225
0.1,0.255780136128092,0.687819055539359
0.1,0.288603821913397,0.747668219148507
0.25,0.11156228807023,0.652575088227044
0.1,1.04108627927883,1.33834565838352
0.75,0.080300843280644,0.687152088403662
0.1,0.278839759014824,0.739560069806716
0.4,0.179919945124724,0.941143933400284
0.45,0.0711268713702134,0.546773905980961
0.4,0.128051448560302,0.734737653313907
0.1,0.718464281457035,1.15266337558654
0.1,0.254267177705895,0.874117545184322
1,0.0610609170883423,0.64621661728442
0.95,0.0994303514552042,0.829907691926596
0.65,0.159256833623609,1.11844148511562
0.1,0.16301677335666,0.638703190639568
0.8,0.215838648184163,1.41398235657417
0.1,0.344309218574972,0.814457917428682
0.35,0.0816303312548289,0.61808378337139
0.1,0.548148009898215,1.03378900947044
0.1,0.734663637289325,1.06594705837429
0.85,0.0546531349957947,0.585338750316351
0.65,0.129219683464763,0.93664271262939
0.1,0.38366223253979,0.762539958552629
0.15,0.612198050216308,1.21507276606632
0.25,0.240072855333875,0.888870539710534
0.35,0.113212675745131,0.685978068758685
0.35,0.0822479885238312,0.626445361291117
0.25,0.14375811837184,0.732323564091149
0.75,0.149154162587417,1.08181522741332
0.1,0.567434139907493,1.01610557168313
0.1,0.858946898480961,1.12673507538456
0.15,0.536991024143141,1.02795387760928
0.3,0.19143661940234,0.902523406257277
0.1,0.526637934581249,1.06867744290333
0.2,0.308586258246239,1.0320682263679
0.75,0.106106629193507,0.946396081941837
0.75,0.0646913929153447,0.603365621713623
0.1,0.302498567947995,0.809971453710303
0.95,0.0284772368382281,0.438414758030831
0.1,0.746016534583732,1.08958509587206
0.15,0.467892200576213,1.04298005321049
0.65,0.198390550312866,1.22412377524457
0.95,0.0937167953822361,0.933703969843689
0.1,0.554321736678334,1.07971250916522
0.1,0.332398597420716,0.845947891699037
0.1,0.356012571380349,0.801660629467457
0.9,0.20692347881463,1.11422404274583
0.8,0.10003248965917,0.956247972547162
0.1,1.47998709353835,1.35971516806345
0.1,0.283046789233997,0.80475423373648
0.25,0.291933538642762,0.977031674864998
0.1,0.410476515503837,0.838682802580578
0.95,0.0834875113675567,0.724025944565839
0.35,0.190261543297866,1.01627184193351
0.55,0.081368483480879,0.717971649080085
0.1,0.647761602466398,1.11060398404378
0.1,0.84373963990274,1.14409850705759
0.1,0.415090953154195,0.819038627106395
0.1,0.426164740147297,0.984460904994109
0.1,0.445577666808875,0.963295886383644
0.1,0.521777695264968,0.950869553098545
0.4,0.14226913024413,0.734708967872453
0.35,0.250081244465487,0.954289739406809
0.15,0.149832349858801,0.525717230776809
0.75,0.0483950913420426,0.579510753906923
0.95,0.0887136955702182,0.803365244891396
0.1,0.493753733940454,0.96972348991457
0.1,0.491722187512916,0.993941861417488
0.15,0.387896061406408,0.874834553764382
0.1,0.341026086870304,0.863190031616724
0.35,0.214975441717924,0.953388586174101
1,0.0770465067863576,0.890799407132807
0.1,0.513990951578324,1.0052589327582
0.1,0.326149771612028,0.82239218305502
0.1,0.943736256111155,1.19655762764162
0.65,0.0975908171764145,0.748478452680201
0.3,0.110357726362962,0.635311042020052
0.7,0.0523425485556701,0.635420574599729
0.95,0.0806016000821767,0.923947957820372
0.65,0.144732324322719,0.970217740331583
0.25,0.359771743931575,1.15869826355643
0.1,0.54448022746494,0.914051879047863
0.4,0.0292196776082706,0.436382994160344
0.1,0.977668033426129,1.28698738944521
0.1,0.73415309335776,1.23542867051485
0.1,0.462473009393507,1.01799154755725
0.85,0.169474794139071,0.980803332976819
0.45,0.217788303829682,0.999080635373886
0.85,0.111428690391942,0.994239498418627
0.1,0.430436536585838,0.843416417944289
0.1,0.487527706105592,0.847157110516374
0.1,0.338985065741912,0.873815149982075
0.6,0.0563643402231124,0.495993679593783
0.4,0.0881210778509563,0.801840203992053
0.25,0.342840549365438,1.16222367062985
0.15,0.372369528702764,0.799193137699057
0.55,0.293014415373917,1.317422982387
0.1,0.459396868379394,0.943030044886476
0.1,0.658665144811998,1.08314278748765
0.1,0.622605111571507,1.108897651603
0.1,0.550781496402516,1.06847512916479
0.25,0.158382312102638,0.827027306836146
0.35,0.212320830513575,0.85777652706246
0.1,0.656370824428026,0.992447189860725
0.65,0.185530224614687,1.05955033963642
0.1,0.748683892599082,1.13818145662226
0.1,0.764086642938419,1.06276800516234
0.15,0.237899883710181,0.869570722509959
0.2,0.310946553010326,0.848239827097503
0.1,0.506043531323902,0.926463308600804
1,0.0504887268432223,0.703185288773342
0.2,0.295723379992948,0.979163689751595
0.8,0.0796650965889672,0.602245576993248
0.5,0.124704538513272,0.894764226636319
0.65,0.0915013033431396,0.786418341234923
0.3,0.251211726073733,1.02980600043501
0.1,0.78652689078852,1.13851751785976
0.95,0.139709344990206,1.08447928857225
0.1,0.776534285141783,1.07713201582789
0.15,0.385272026813099,1.04201906282362
0.6,0.104244771888949,0.918173016985873
0.35,0.195244843713096,0.914652588401192
0.1,0.207756905058229,0.626987975634159
0.1,0.831823799155112,1.23497409500867
0.5,0.248824117282051,1.13363989559449
0.1,0.475807403391396,0.924261463885156
0.1,0.616637659619466,1.10047471798814
1,0.0341859071586433,0.430554085085722
0.15,0.0776259671904622,0.566138033030341
0.2,0.451660422494789,1.1714137468658
0.35,0.278344468705854,1.18343498302126
0.15,0.51597911834303,1.10123807735554
1,0.0979214809714218,0.737877079154068
0.15,0.363363877727535,0.903400517512962
0.1,0.593446370469073,1.10938888373087
0.65,0.120444439524126,0.9705946957609
0.1,0.684504263807398,1.12843286864205
0.8,0.136227121428318,0.805607411214324
0.1,0.475333704697032,0.927017480336397
0.5,0.176607376208616,1.01390269293527
0.1,0.305484640148577,0.742294954738879
0.95,0.0563258836280635,0.605286671049369
0.35,0.043144237550664,0.444039051335605
0.1,0.642237745907488,1.08219512452462
0.6,0.185721349587343,1.16726932279666
0.1,0.4924920363139,0.837547633603981
0.1,0.749720223806304,1.16715570274735
0.1,0.132995996597024,0.51935561259466
0.1,0.908972439370317,1.18871011557605
0.1,0.853202322642925,1.24173565357938
0.1,0.272254202550409,0.820182055795041
0.35,0.272947844188159,1.13691058925019
0.1,0.933372444661184,1.1936979343105
0.1,0.488559346763049,1.01793374447179
1,0.0879950117456496,0.758487360120753
0.25,0.151063658496683,0.746499622913977
0.1,0.424276711906036,0.915891442790717
0.7,0.0514547046475404,0.663641471085679
0.1,0.598793177153132,1.11493159491414
0.15,0.204440728565711,0.793978185501893
0.1,0.644011577671349,1.1014228536446
0.1,0.294341533211535,0.708966209613736
0.3,0.277077539374368,1.04582881417043
0.4,0.0722729974011456,0.540726666590178
1,0.0649919853959827,0.75513655490613
0.3,0.123804084268377,0.742792564986194
0.3,0.0373612750924216,0.411220182103749
0.95,0.0482225393360239,0.675669296978367
0.2,0.0958359826996083,0.59096161799588
0.1,0.813696887416113,1.15411803481765
0.8,0.212641757079615,1.18870872358862
0.1,0.191215288435794,0.783158047138686
0.3,0.295324492111064,1.00747778624867
0.1,0.876103840254694,1.28152448135606
0.35,0.368186722424784,1.08755865729
0.1,0.138451635545823,0.512628119968617
0.25,0.159527405858729,0.767527858378436
0.35,0.121714675864699,0.788346987349085
0.1,1.3513747387947,1.36165767580328
0.1,0.602920081335551,1.01103807900755
0.3,0.28841526047534,0.939217316840125
0.45,0.102649994172983,0.701746836784089
0.1,0.134470666919849,0.418748819180294
0.6,0.0464283099918899,0.476035053077985
0.1,0.39906196500167,0.945472993392574
0.1,0.205361940746437,0.664251687855025
0.1,0.588251711624888,0.952827972640381
0.85,0.0869454299719159,0.893934741069814
0.25,0.198213488579572,0.736724457236561
0.2,0.16392122653243,0.684672518548291
0.2,0.129871632001544,0.61225303651697
0.2,0.3612194869315,0.874313922715693
0.1,0.631000255665302,1.0644068269008
0.1,0.773883636134851,1.08034260420134
0.8,0.15058235272752,1.02383362082686
0.4,0.532035689626325,1.38731043880055
0.1,0.552139354620107,1.04979146341147
0.65,0.113281113169399,0.770709626007691
0.1,0.281561774132684,0.686921473692219
0.85,0.102127387618924,0.875218387903325
0.25,0.100756496169489,0.611135936250632
0.1,0.539965873585489,0.810829783246989
0.1,0.451986180277212,0.898378314799869
0.35,0.21076966631114,0.907040756474287
0.1,0.576715243177153,0.914719872334594
0.1,0.838978141665967,1.09909422548917
0.1,0.531073875286593,1.00319873371341
0.1,0.411056599447457,0.906212565889162
0.1,0.331301027634876,0.724012472011531
0.1,0.678636435110121,1.03423487138264
0.1,0.441417565605472,0.850013824536044
0.1,0.304865505746156,0.884656820136819
0.1,0.576156017506002,1.1648653611832
0.35,0.140895502641618,0.769609954518074
0.15,0.381640931852336,0.954166362455561
0.1,0.393610913025828,0.842807498896027
0.1,1.16764727774699,1.21503868546453
0.95,0.126023065406099,0.955905741865641
0.1,1.77381875729798,1.405845710132
0.7,0.028796401729046,0.467896597232264
0.25,0.185759261855653,0.762704537075921
0.15,0.340465996670648,0.93137854077817
0.1,0.388283622583559,0.759584926770335
0.1,0.475687804025806,0.975584268238647
0.2,0.249576753245649,0.771262523867116
0.7,0.0466203250785137,0.639963780678985
0.25,0.222302935622799,0.883609620461816
0.55,0.0805182781582453,0.769296191711166
0.55,0.128384965671483,0.93716735600429
0.25,0.440782257501737,1.19463709657964
0.6,0.170022812210414,1.29379340310679
0.1,0.332647007369036,0.8153056289041
0.7,0.18061284064102,1.13087946035617
0.1,0.769726886179177,1.08294323913042
1,0.0614395254998481,0.815436874996891
0.3,0.47706301420804,1.13782513782636
0.1,0.425769456853453,0.932056849897537
0.1,0.483964120436594,0.914450650751823
0.55,0.197836376462354,0.872986142671031
0.1,1.00562153299398,1.21294380146719
0.1,0.169159953825767,0.555695829137638
0.1,0.594123541162387,0.992949162638156
0.55,0.182763939026153,1.19414186873125
0.1,0.378810282870625,0.910063841273791
0.1,0.220469456409876,0.628700645717989
0.15,0.890105029150994,1.28078609761417
0.1,0.319808242247479,0.770475546352807
