"(Intercept)","`let-7a-3p`","`let-7a-5p`","`let-7b-3p`","`let-7b-5p`","`let-7c-3p`","`let-7c-5p`","`let-7d-3p`","`let-7d-5p`","`let-7e-3p`","`let-7e-5p`","`let-7f-1-3p`","`let-7f-2-3p`","`let-7f-5p`","`let-7g-3p`","`let-7g-5p`","`let-7i-3p`","`let-7i-5p`","`miR-100-5p`","`miR-101-3p`","`miR-101-5p`","`miR-103a-2-5p`","`miR-103a-3p`","`miR-106a-5p`","`miR-106b-3p`","`miR-106b-5p`","`miR-107`","`miR-10a-3p`","`miR-10a-5p`","`miR-10b-5p`","`miR-1179`","`miR-1180-3p`","`miR-122-5p`","`miR-1244`","`miR-1246`","`miR-1249-3p`","`miR-1251-5p`","`miR-1254`","`miR-1255a`","`miR-125a-3p`","`miR-125a-5p`","`miR-125b-1-3p`","`miR-125b-2-3p`","`miR-125b-5p`","`miR-1260a`","`miR-1260b`","`miR-126-5p`","`miR-1266-5p`","`miR-1268a`","`miR-1268b`","`miR-1270`","`miR-1271-5p`","`miR-1273h-3p`","`miR-127-3p`","`miR-1276`","`miR-1277-3p`","`miR-1277-5p`","`miR-1278`","`miR-1283`","`miR-128-3p`","`miR-1284`","`miR-1287-3p`","`miR-1287-5p`","`miR-1292-5p`","`miR-1295a`","`miR-1296-3p`","`miR-1296-5p`","`miR-1299`","`miR-1301-3p`","`miR-1303`","`miR-1304-5p`","`miR-1306-3p`","`miR-1306-5p`","`miR-1307-3p`","`miR-1307-5p`","`miR-130a-3p`","`miR-130b-3p`","`miR-130b-5p`","`miR-1323`","`miR-132-3p`","`miR-132-5p`","`miR-1343-3p`","`miR-135a-5p`","`miR-135b-5p`","`miR-136-3p`","`miR-139-5p`","`miR-1-3p`","`miR-140-3p`","`miR-140-5p`","`miR-141-3p`","`miR-141-5p`","`miR-142-3p`","`miR-142-5p`","`miR-143-3p`","`miR-145-3p`","`miR-145-5p`","`miR-1468-5p`","`miR-146a-3p`","`miR-146a-5p`","`miR-146b-3p`","`miR-146b-5p`","`miR-147b`","`miR-148a-3p`","`miR-148a-5p`","`miR-148b-3p`","`miR-148b-5p`","`miR-149-5p`","`miR-150-5p`","`miR-151a-3p`","`miR-151a-5p`","`miR-151b`","`miR-152-3p`","`miR-152-5p`","`miR-155-5p`","`miR-15a-5p`","`miR-15b-3p`","`miR-15b-5p`","`miR-16-2-3p`","`miR-16-5p`","`miR-17-3p`","`miR-17-5p`","`miR-181a-2-3p`","`miR-181a-3p`","`miR-181a-5p`","`miR-181b-2-3p`","`miR-181b-3p`","`miR-181b-5p`","`miR-181c-3p`","`miR-181c-5p`","`miR-181d-5p`","`miR-182-3p`","`miR-182-5p`","`miR-183-3p`","`miR-183-5p`","`miR-184`","`miR-185-3p`","`miR-185-5p`","`miR-186-5p`","`miR-187-3p`","`miR-188-5p`","`miR-18a-3p`","`miR-18a-5p`","`miR-18b-5p`","`miR-190a-3p`","`miR-190a-5p`","`miR-190b`","`miR-191-3p`","`miR-191-5p`","`miR-192-5p`","`miR-193a-3p`","`miR-193a-5p`","`miR-193b-3p`","`miR-193b-5p`","`miR-194-5p`","`miR-195-3p`","`miR-195-5p`","`miR-196a-5p`","`miR-196b-5p`","`miR-197-3p`","`miR-1976`","`miR-199a/b-3p`","`miR-199b-5p`","`miR-19a-3p`","`miR-19b-1-5p`","`miR-19b-3p`","`miR-200a-3p`","`miR-200a-5p`","`miR-200b-3p`","`miR-200b-5p`","`miR-200c-3p`","`miR-200c-5p`","`miR-203a-3p`","`miR-203b-3p`","`miR-204-5p`","`miR-205-3p`","`miR-205-5p`","`miR-20a-3p`","`miR-20a-5p`","`miR-210-3p`","`miR-210-5p`","`miR-2110`","`miR-2115-3p`","`miR-2115-5p`","`miR-2116-3p`","`miR-2116-5p`","`miR-212-3p`","`miR-21-3p`","`miR-215-5p`","`miR-21-5p`","`miR-217`","`miR-218-1-3p`","`miR-218-5p`","`miR-219a-1-3p`","`miR-221-3p`","`miR-221-5p`","`miR-222-3p`","`miR-223-3p`","`miR-223-5p`","`miR-22-3p`","`miR-224-3p`","`miR-224-5p`","`miR-22-5p`","`miR-2277-3p`","`miR-2277-5p`","`miR-2355-3p`","`miR-23a-3p`","`miR-23a-5p`","`miR-23b-3p`","`miR-23b-5p`","`miR-23c`","`miR-24-1-5p`","`miR-24-2-5p`","`miR-24-3p`","`miR-25-3p`","`miR-25-5p`","`miR-26a-1-3p`","`miR-26a-2-3p`","`miR-26a-5p`","`miR-26b-3p`","`miR-26b-5p`","`miR-27a-3p`","`miR-27a-5p`","`miR-27b-3p`","`miR-27b-5p`","`miR-28-3p`","`miR-28-5p`","`miR-296-3p`","`miR-296-5p`","`miR-29a-3p`","`miR-29a-5p`","`miR-29b-1-5p`","`miR-29b-2-5p`","`miR-29b-3p`","`miR-29c-3p`","`miR-29c-5p`","`miR-301a-3p`","`miR-301b-3p`","`miR-3064-3p`","`miR-3064-5p`","`miR-3065-3p`","`miR-3065-5p`","`miR-3074-3p`","`miR-3074-5p`","`miR-30a-3p`","`miR-30a-5p`","`miR-30b-3p`","`miR-30b-5p`","`miR-30c-1-3p`","`miR-30c-2-3p`","`miR-30c-5p`","`miR-30d-3p`","`miR-30d-5p`","`miR-30e-3p`","`miR-30e-5p`","`miR-3128`","`miR-3130-5p`","`miR-3140-3p`","`miR-3143`","`miR-3144-3p`","`miR-3152-5p`","`miR-3157-5p`","`miR-3158-3p`","`miR-31-5p`","`miR-3173-5p`","`miR-3174`","`miR-3177-3p`","`miR-3178`","`miR-3182`","`miR-3200-3p`","`miR-3200-5p`","`miR-320a`","`miR-320b`","`miR-320c`","`miR-320d`","`miR-320e`","`miR-323a-3p`","`miR-32-3p`","`miR-324-3p`","`miR-324-5p`","`miR-32-5p`","`miR-326`","`miR-328-3p`","`miR-330-3p`","`miR-330-5p`","`miR-331-3p`","`miR-331-5p`","`miR-335-3p`","`miR-335-5p`","`miR-338-3p`","`miR-338-5p`","`miR-339-3p`","`miR-339-5p`","`miR-33a-3p`","`miR-33a-5p`","`miR-33b-3p`","`miR-33b-5p`","`miR-340-3p`","`miR-340-5p`","`miR-342-3p`","`miR-342-5p`","`miR-345-5p`","`miR-34a-3p`","`miR-34a-5p`","`miR-3605-3p`","`miR-3605-5p`","`miR-3609`","`miR-3611`","`miR-3613-3p`","`miR-3613-5p`","`miR-361-3p`","`miR-3614-3p`","`miR-3615`","`miR-361-5p`","`miR-3616-3p`","`miR-3616-5p`","`miR-3617-5p`","`miR-3622a-5p`","`miR-3622b-3p`","`miR-362-3p`","`miR-362-5p`","`miR-363-3p`","`miR-3654`","`miR-3656`","`miR-365a-3p`","`miR-365a-5p`","`miR-365b-3p`","`miR-365b-5p`","`miR-3664-3p`","`miR-3688-3p`","`miR-3691-5p`","`miR-369-3p`","`miR-371b-5p`","`miR-374a-3p`","`miR-374a-5p`","`miR-374b-3p`","`miR-374b-5p`","`miR-374c-5p`","`miR-375`","`miR-376c-3p`","`miR-378a-3p`","`miR-378a-5p`","`miR-378c`","`miR-378d`","`miR-378e`","`miR-378f`","`miR-378g`","`miR-378i`","`miR-379-5p`","`miR-381-3p`","`miR-382-3p`","`miR-382-5p`","`miR-383-5p`","`miR-3909`","`miR-3912-3p`","`miR-3913-3p`","`miR-3913-5p`","`miR-3928-3p`","`miR-3939`","`miR-3940-3p`","`miR-409-3p`","`miR-411-5p`","`miR-421`","`miR-423-3p`","`miR-423-5p`","`miR-424-3p`","`miR-424-5p`","`miR-425-3p`","`miR-425-5p`","`miR-4286`","`miR-429`","`miR-4306`","`miR-4326`","`miR-4423-3p`","`miR-4423-5p`","`miR-4443`","`miR-4454`","`miR-448`","`miR-4488`","`miR-4492`","`miR-4497`","`miR-4508`","`miR-450a-5p`","`miR-450b-5p`","`miR-4516`","`miR-451a`","`miR-452-3p`","`miR-452-5p`","`miR-4532`","`miR-4536-5p`","`miR-454-3p`","`miR-454-5p`","`miR-455-3p`","`miR-455-5p`","`miR-4640-3p`","`miR-4662a-5p`","`miR-4664-5p`","`miR-4668-5p`","`miR-4677-3p`","`miR-4677-5p`","`miR-4679`","`miR-4696`","`miR-4728-3p`","`miR-4742-3p`","`miR-4772-3p`","`miR-4775`","`miR-4780`","`miR-4781-3p`","`miR-4787-3p`","`miR-4789-5p`","`miR-4802-5p`","`miR-484`","`miR-486-5p`","`miR-487b-3p`","`miR-488-3p`","`miR-491-3p`","`miR-491-5p`","`miR-493-5p`","`miR-494-3p`","`miR-495-3p`","`miR-497-5p`","`miR-498`","`miR-499a-3p`","`miR-499a-5p`","`miR-5001-3p`","`miR-500a-3p`","`miR-500a/b-5p`","`miR-500b-3p`","`miR-5010-3p`","`miR-501-3p`","`miR-501-5p`","`miR-502-3p`","`miR-503-5p`","`miR-504-5p`","`miR-505-3p`","`miR-505-5p`","`miR-5100`","`miR-511-3p`","`miR-511-5p`","`miR-512-3p`","`miR-515-5p`","`miR-516a-5p`","`miR-516b-5p`","`miR-517a/b-3p`","`miR-517c-3p`","`miR-518b`","`miR-518c-3p`","`miR-518d-5p-group`","`miR-518e-5p-group`","`miR-518f-3p`","`miR-518f-5p`","`miR-519a-3p`","`miR-519a-5p`","`miR-519b-3p`","`miR-519c-3p`","`miR-520a-3p`","`miR-520a-5p`","`miR-520b/c-3p`","`miR-520f-3p`","`miR-522-3p`","`miR-524-5p`","`miR-525-5p`","`miR-526b-5p`","`miR-532-3p`","`miR-532-5p`","`miR-542-3p`","`miR-548a-3p`","`miR-548ad-5p`","`miR-548ag`","`miR-548ah-3p`","`miR-548ah-5p`","`miR-548ai`","`miR-548ak`","`miR-548am-3p`","`miR-548ar-3p`","`miR-548aw`","`miR-548ay-3p`","`miR-548az-5p`","`miR-548b-3p`","`miR-548c-3p`","`miR-548e-3p`","`miR-548e-5p`","`miR-548i`","`miR-548k`","`miR-548l`","`miR-548o-3p`","`miR-548p`","`miR-548q`","`miR-548s`","`miR-548v`","`miR-548w`","`miR-550a-3-5p`","`miR-550a-3p`","`miR-550a-5p`","`miR-556-3p`","`miR-556-5p`","`miR-5588-5p`","`miR-559`","`miR-561-5p`","`miR-5684`","`miR-5699-5p`","`miR-570-3p`","`miR-570-5p`","`miR-574-3p`","`miR-574-5p`","`miR-576-3p`","`miR-576-5p`","`miR-577`","`miR-579-3p`","`miR-582-3p`","`miR-582-5p`","`miR-584-5p`","`miR-589-3p`","`miR-589-5p`","`miR-590-3p`","`miR-590-5p`","`miR-598-3p`","`miR-6087`","`miR-615-3p`","`miR-616-3p`","`miR-616-5p`","`miR-618`","`miR-624-5p`","`miR-625-3p`","`miR-625-5p`","`miR-627-3p`","`miR-627-5p`","`miR-628-3p`","`miR-628-5p`","`miR-629-3p`","`miR-629-5p`","`miR-641`","`miR-643`","`miR-6509-5p`","`miR-6510-3p`","`miR-6511a-3p`","`miR-6511b-3p`","`miR-6513-5p`","`miR-6515-5p`","`miR-651-5p`","`miR-6516-3p`","`miR-6516-5p`","`miR-652-3p`","`miR-652-5p`","`miR-654-3p`","`miR-655-3p`","`miR-659-5p`","`miR-660-3p`","`miR-660-5p`","`miR-664a-3p`","`miR-664a-5p`","`miR-664b-3p`","`miR-664b-5p`","`miR-671-3p`","`miR-671-5p`","`miR-6729-5p`","`miR-6733-5p`","`miR-6734-5p`","`miR-6762-3p`","`miR-676-3p`","`miR-6777-5p`","`miR-6803-3p`","`miR-6818-3p`","`miR-6842-3p`","`miR-6843-3p`","`miR-6858-3p`","`miR-6858-5p`","`miR-6859-5p`","`miR-6882-5p`","`miR-7111-3p`","`miR-7-1-3p`","`miR-744-3p`","`miR-744-5p`","`miR-7-5p`","`miR-760`","`miR-7641`","`miR-766-3p`","`miR-769-5p`","`miR-7704`","`miR-7705`","`miR-7706`","`miR-7976`","`miR-874-3p`","`miR-877-5p`","`miR-885-3p`","`miR-885-5p`","`miR-889-3p`","`miR-92a-1-5p`","`miR-92a-3p`","`miR-92b-3p`","`miR-93-3p`","`miR-934`","`miR-93-5p`","`miR-9-3p`","`miR-940`","`miR-941`","`miR-942-3p`","`miR-942-5p`","`miR-95-3p`","`miR-9-5p`","`miR-96-5p`","`miR-98-3p`","`miR-98-5p`","`miR-99a-3p`","`miR-99a-5p`","`miR-99b-3p`","`miR-99b-5p`"
-7.07751398800785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0802997901606027,0,0,0,0,-0.299929407586684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270472477373221,0,0,0,0,0,0,0,0,0,0,0.0929190188833552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.473229533159444,0,0,0,0,0,-0.354571689762332,0,0.298764404755105,0,-0.228973124095342,0,0,0,0,0,0,-0.117200224217635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0551393243147622,0,0,0.250419442279771,0,0,0,0,0,0.27429862093528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103816021623907,0,0,0,0,0,0,0,0.505088585291622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0609548532308134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.245357143104738,-0.250346811886243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.781196418563328,-0.165677233991908,0,0,0,0,0,0,-0.0317164904796991,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332391705788387,0,0,0,0,0,0,0,0,-0.200493481866083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.525035806496636,0,0,0,0,0,0,0,0,0,0,-0.539395728696609,0,0,-0.120036437605451,0,0,0,0,0,0,0,0.563102697070284,0,0,0,0,-0.00406989398478845,0,0,-0.105916011456098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11237085363514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0266495425619949,0,0,0,0,0,0,0,0,0,0,0.425476995174496,0,0,0,0,0,0.679711661830786,0,0,0,0,0,0,0,0,0,0,0,0,0.0488087584644456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124362619194776,0,0,0,0,0,0,0,0,0,0,0,0,-0.157811514642649,0,0.213448972844224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.196194852782702,0,0,0,-0.39430456325887,0,0,0,0,0,0,-0.169037079645608,0,0,0,0,0,1.18106726362546,0,-1.71984158940757,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562367113835002,0,-0.344980043696972,0,0,0,0,0,0,0,0,0,0.0265159476649842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.016041713178039,0,0,0
19.176317283243,0,0,0,0,-0.227813751872515,0,0,0,0,0,0,0,0,-0.00546909414581291,0,-0.304734485985009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0872336327646632,-0.0951110557928761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003963419452299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.421497607511841,0,0,0,0,0,0,0,0,0.00466511494261655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260968902904825,0,0,0,0,0,0,-0.217923452008869,0,0,0,0,0,0,-0.0908809320595453,0,0,0,0,0,0,0,0,0,0,0.0595248400171132,0,0,0,0,0,0,0,0,0,0,0,0,0.343121490322405,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.444917376070127,0,-0.059274176238022,0,-0.384958376529471,0,0,-0.224940712358252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00918834700379673,0,0,0,0,0,0,0,0,0,-0.0597121073213454,0,0,0,0,-0.00253389018178456,0,0,0,0.329916569654233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151881726332274,0,0,0,0,0,0,0,0,0,0,0,-0.262081319059432,0,0,0,0,1.04924237649724,0,0,0,0,0.170260752968596,0,0,0,0,0,0,0,-0.0589657826659344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0835771312819553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0707171334126609,0,0,0,0,-0.551610621380156,-0.331324101392496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0571789521361162,0,0,0,0,0,0,-0.196791384474582,0,0,0,-0.0451050877582616,0,-0.212174640123822,0,0,0,0,0,0,0,0,0.445176620780542,0,0,0,0,-0.041357476721527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168167000091799,0,0,0,0,0,0,0,-0.0528881510390017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0532856718903422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.409357530138594,0,0,0,0,0,0.371297464583467,0,0,0,0,0,-0.306424088816444,0,0,0,0,0,-0.15331363521737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.399540948183563,0,0,0,0,0,0,-0.0978633678294802,0,-0.0157711345115604,0,0,0,0,0,-0.385180008917411,0,0,-0.0289141075113755,-0.971426096601962,0,0,0,0,0,0,0,0,0,0,0,0,-0.21995856921581,0,0,-0.0278182627665206,0,0,0,0,0,0.0683438765238187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.140175376779155,0
-0.0956054977121277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0681095082131708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0613017865118108,0,0.361167994151349,0,0,0,0,0,0,0,-0.0154231984909433,0,0,0,0.0691440760246357,0,-0.29331588565631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0328745029588704,-0.18134847198775,0,0,0,0,0,-0.143138983215552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128108657686196,0,0,0,0,0,0.10579899477649,0,0,0,0,0,0,-0.116359923272306,0,0,0,0,0,0,0,-0.161551112635213,0,0,0,0,0,0,0,0,0,0,0,0,-0.169740122098502,0,0,0,0,0,0,0,0,0,0,0,-0.138252107750779,0,0,0,0,0,0,0,0,0,0,0,0,0.0910971541583464,0,0,0,0,-0.191356461923789,0,0,0,0,0,0,0,0,0,0,0.0891369032750053,0,0,0.0243444949267919,0,0,0,0,0,0,0,0,0,0,-0.121756790466157,0,0,0,0,0,0,0,0,0.108256291324836,0,0,0,0,0,0,0.309029381123169,0,0,0,0,0,0,0,0,0,-0.0148218968503493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0585427499130296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0118322576585172,0,0,0,0,0,0,0,0,0,0,0,0,-0.178551351456511,0,-0.00389629381306054,-0.0162878501801111,-0.0469179226111213,0.134112722221403,0,0,0,0,0,0,0.254745186426002,0,0,0,0,0,0,-0.0688125061073744,-0.148698380102584,0,0,0,0,0,0,0,0,0,0,-0.00590107170959838,0,0,0,-0.0712103355988151,0,0,0,0,0,0,0,0,0.358933840293942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105819368801848,0,0,0,-0.389343029928213,0,0,0.31109909783959,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.121104674264459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238051791167891,0,-0.00510024900257557,0,0,0,0,0,0,0,0,0,0,-0.113828530834948,0,0,0,0,0,0,0,0.247535205949826,0,0,0.00542046854946187,-0.0224452892997252,0,0,0,0.108777715133072,0,0,0.0499240804986695,-0.0828544862031622,0,0,0,-0.0467926411825644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0400580084839663,0.0651590572618141,0,0,0,0,0,0,0,0.000132916782259159,0.220092474323926,0,0,0,0.151915112869268,0,0,0,0,0,0,-0.203618841741562,0,0,-0.167970167994723,0,-0.153823694258152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0844986340612531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.223849005592411,-0.0104406551405273,-0.028695576279271,0,0,0,-0.0924209987795884,0,0,0,0,0,0.103644677913325,0.190776849728948,0,-0.426073141713822,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270451221277337,0,-0.119568875882643,0,0,0,0,0,0,0,0,0,0,0.0767569526642281,0.0603058133652904,0,0,0,0,0,-0.195933755616776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0705398271746645,0,0,0,0,0,0,0,0,0,0,-0.124260083536332,0
-7.23345335850768,0,0,0,0,-0.097786840778614,0,0,0,0,0,0.0394959628357416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109515811462316,0,0,-0.148930502768538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203962882110264,0,0,0,0,0,0,0,0,0,0,0.0225879129359106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.139078714728668,0,0,0,0,0,-0.00927977711624486,0,-0.202538313012766,0,0,0,0,-0.00313953100850171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.136885607995413,0,0.00964180154064649,0,0,0,0,0,0.0962806438265634,0,0,0,0,0,0,0,0,0,0,0,-0.247310122995998,0,-0.00753918532492761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00817147070607183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.440035084404723,0,0,0,0,0,0,0,0,0.319346101431011,0.371224646743481,0,0,0.220330360398314,0,0,0,0,0,0,0,0,0,0,0,-0.1016714086919,-0.0480120395475472,0,0,0,0,0,0,0,0,0,0,-0.0377960733832944,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0573889277517082,0,0.168861949424064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146079316708412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0617182904276291,0,0,0,0,0,0,0,0,0.364853227698893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130589857701928,-0.0261830036492098,0,0,0,0,0,0,0,0.0346179560310624,0,0,-0.0570283961338545,-0.0496195462762798,0.0232287861393993,0,0,0.578462228710787,0,0,0,0,0,0,0,0,0.210085712738066,0,0,-0.19397288181266,0,0,0,0.277382296376965,0,-0.166561946267358,0,0,0,0,0,0,0,0,0,0,0,0.0947529140422339,0,0,0,0,0,0,0,0,0.00533393497362343,0,0,0,0.138365936062435,0,-0.0171375656799319,0,0,0,0,0,0.0380243632200191,0,0,0,0,0,0,0,0,-0.00884133593890818,0,0.606902164828899,-0.399002163118534,0,0,-0.0960740578781165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.390372180521135,-0.00666113548296642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53318983557742,0,0,0,0,0,0,0,0,0.178979843389972,0,0.286484175805896,0,-0.178286056417019,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109892113558335,0,0.0320121758201328,0,-0.141446897185941,0,0,0,0,0,-0.175488241747326,0,0,0.143128755646175,0,0,0,0,0,0.00019036038320064,0,0,0.0363497694742799,0,0,0,0,0.0338840944946064,0,0,0.08039525179231,0.00785218761485346,0,0.027287226306473,0,0,0.0831076848989734,0,0,0,0,0,0,0,0,0,0.126326451589741,0,0,0.286463353448192,0.0125630167262537,0,0,0,0,0,0,0,-0.00603046526811071,0,0,0,0,0,0,0,0.109288667691831,0,0,0,0,0,0,0.557180012155729,0.227859879477639,0,0,0,-0.284651612670725,0.221591134030619,0,-0.036168326977709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0587147611781374,0,0,-0.393384718226903,0,0,0,0,0,0,-0.0801582188507249,0,0,0,0,0.171140305819123,0,0,-0.409418807381046,0,0,0,0,0,0,0.0290470905952756,0,0,0,0,0,0,0,0,-0.0637519115352825,0,0,0,0,0,0,-0.173514623611016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.182981016840409,0,0,0,0,0,0,-0.0253644721375159,0,0,0,0,0,0,-0.111862375803743,0,0,0,0,0,0,0,0,0,0,0,0
