"alpha","lambda","deviance"
0.1,0.133310354468046,0.933817683444155
0.1,0.0900819762607975,0.877161790955639
0.7,0.145930745518084,1.17052414770649
1,0.0729420161872262,0.982307206541773
0.1,0.0277945707849297,0.454933610534342
0.55,0.0211890369346485,0.631815726401067
0.9,0.0666338405865818,0.936067243662604
0.1,0.104739244104163,0.739140485475303
0.1,0.360558701296653,1.26534489366831
0.1,0.0666338405865818,0.828448524023478
0.1,0.137390969829912,0.749242245714992
0.65,0.0134802090788666,0.667468034313066
1,0.0211890369346485,0.414941403711669
0.65,0.0646547652961579,0.930329238440682
0.1,0.209545564765974,1.00593909048701
0.45,0.0161533448273766,0.739154384989062
0.15,0.0751747633205364,0.835817817749783
0.1,0.180221642348607,0.949849074309282
0.1,0.145930745518084,1.02774716892756
0.55,0.0798473820302198,0.962408661390733
0.25,0.0375753497560111,0.773444844627106
0.1,0.0874064736669068,0.699633704637353
0.3,0.17486892372948,1.09782166119759
0.45,0.0364593335459814,0.711131376860102
0.1,0.133310354468046,0.904944324748664
0.1,0.145930745518084,0.99757522384334
0.1,0.243640792198287,1.05630136175446
0.15,0.150397669668919,0.870912382612473
0.5,0.0590632881993397,0.914398517984047
0.1,0.125509116147594,0.876891021017657
0.35,0.0646547652961579,0.656068134092767
0.1,0.111249494752408,0.95855410430428
0.85,0.0492892018539146,1.0718836222853
0.4,0.0399109112468295,0.697585815707489
0.7,0.0900819762607975,0.931641780129525
0.15,0.17486892372948,1.10441734733946
0.1,0.121781400795994,0.93761020110612
0.1,0.164635704004738,0.808775667558389
0.6,0.0729420161872262,1.07217692930099
0.1,0.125509116147594,0.870542877882779
0.1,0.133310354468046,0.874435434267898
0.55,0.0523528582805528,0.940860536550258
0.15,0.118164401400088,0.913005125826995
0.1,0.0590632881993397,0.755537438162981
0.55,0.032317034495169,0.689917298444754
0.1,0.125509116147594,0.912374970734936
0.1,0.180221642348607,0.895400006361668
0.1,0.17486892372948,0.945205933688028
1,0.030425861908365,0.85043735838992
0.1,0.319594102636075,1.11924403555467
0.85,0.0269690510825659,0.804578819909519
0.8,0.0152080612207607,0.564220355293839
0.1,0.243640792198287,1.19589713229647
0.3,0.101628409607465,1.0026457970595
0.1,0.53358296822039,1.2127337367186
0.75,0.0130798367085682,0.560525887556478
0.1,0.222570235323057,1.08297337073828
1,0.0193565654349683,0.697592072456617
0.1,0.145930745518084,0.881072589194864
0.7,0.0464048286795906,0.82094192914063
0.1,0.150397669668919,0.983008227018197
0.1,0.679135459110547,1.2893487000992
0.5,0.082291501656317,0.902037697579913
0.1,0.180221642348607,0.950717536308135
0.1,0.243640792198287,1.05196821992991
0.45,0.0353764638585825,0.744886991497116
0.25,0.0686734951550717,0.88734759720205
0.1,0.22938308587002,0.852322995248567
0.45,0.030425861908365,0.706481002766633
0.25,0.0253908391303805,0.583994370470984
0.1,0.209545564765974,1.06168093046325
0.1,0.133310354468046,0.808936238614151
0.1,0.145930745518084,0.897367578551025
0.1,0.185738207098907,0.975855652264266
0.45,0.0666338405865818,0.827274342311717
0.75,0.0666338405865818,0.914474358853291
