"z0","a","beta1","beta2","l.quantile","u.quantile"
0.306794230536457,0,0.0890907202653727,0.994966980516178,-0.101918093122898,0
-0.142101289044703,0,0.0124108432761527,0.953107531784381,0,0.0491462123852949
0.00250663089957177,0,0.0252944434093924,0.975291564436953,0,0
0.10043372051147,0,0.0392805559561962,0.984645818201952,-0.0359581596867892,0
-0.375888217955177,0,0.00334654919684848,0.886512434962166,0,0.0609497369071685
0.102953344255004,0,0.0397103449936588,0.984839464544944,-0.0906713364981623,0.0103753075492717
-0.388021666217977,0,0.00310948215890687,0.881777762911829,0,0.161733628779116
-0.04638925570539,0,0.0200487791085122,0.969062154236151,0,0.0384346728038108
0.00250663089957177,0,0.0252944434093924,0.975291564436953,0,0
0.119347566692275,0,0.0426010245231839,0.986048915025793,-0.0863855081503146,0
0.275411643032321,0,0.0793967843168221,0.993976886761536,-0.12125713498653,0
0.0175472983721508,0,0.0271228502527171,0.976981754488683,0,0
-0.26371439822153,0,0.00643416181056196,0.92400464243369,0,0.223436788211147
0.0840709769111597,0,0.0365807393191145,0.983335849461134,-0.0261585343088296,0
0.518656932080391,0.144362538286043,0.250025923330656,0.999994021078731,-0.0515948652473393,0
0.473298825432437,-0.00860600933702175,0.150887695171426,0.997859329139669,0,1.2051031514059
0.0351000017727088,0,0.0293947664092609,0.978830063484484,-0.0229982696851263,0
-0.0288302185177405,0,0.0218151957309014,0.971434258908907,-0.0231717821458941,0.0372065539111494
-0.385320466407568,0,0.00316091035987568,0.882843716175862,0,0.102230773801032
-0.0401168101849681,0,0.0206653241074837,0.969927582434221,0,0.0283425895136041
-0.0112800664436931,0,0.0237103054270611,0.973652001906968,-0.12439089042202,0.060415671350296
-0.402929620719847,0,0.00283896522829288,0.875771385474573,0,0.0940459558406669
-0.00501327754892666,0,0.0244197273998667,0.974408211376869,-0.00763450734069897,0.00884152748462047
0.161118588510745,0,0.0507393479095603,0.988761266719928,-0.0628814875583382,0
-0.0200543703529506,0,0.0227462057274059,0.972561906723928,0,0.0164019455678019
-0.0928786087772564,0,0.0159476142917433,0.961985522349657,0,0.110600796757586
-0.11429997792339,0,0.0143142745699922,0.958306570951757,0,0.0254332079366284
-0.0213079526287455,0,0.0226112000959325,0.972403137181202,0,0.00724453830145302
0.0213079526287453,0,0.0275968628187977,0.977388799904068,-0.000234300976861662,0
0.0752698620998299,0,0.0351925584894694,0.98259250397213,-0.0838697800495829,0
0.104213400269085,0,0.039926711026077,0.984935516887868,-0.0841924497866181,0
-0.347787204278627,0,0.00395909597540399,0.896954883764231,0,0.0610525953830696
-0.0589398719660691,0,0.0188618773836005,0.967268585691895,0,0.0318769527044923
0.0401168101849681,0,0.0300724175657788,0.979334675892516,-0.0705339990344376,0.0263132860710246
0.058939871966069,0,0.0327314143081046,0.981138122616399,-0.0270286355535022,0
-0.101693451683047,0,0.0152571009462002,0.960505038841795,-0.000810941490240518,0.0302585306503555
-0.0526635268940685,0,0.0194477355008787,0.968175954670804,-0.0291575653151706,0.067658625613623
0.213419207729192,0,0.0626224594023877,0.991502188270014,-0.0430342414019279,0
0.134509119884533,0,0.0454235826787632,0.987092456233995,-0.0477296711691466,0
-0.0802983128920549,0,0.0169793979356718,0.964019705314494,-0.0097904013607779,0.106621982374245
0.222403226927206,0,0.0648662576282177,0.991908686167076,-0.127769527204057,0
-0.10043372051147,0,0.0153541817980485,0.960719444043804,0,0.116189558593548
0.0627067779432138,0,0.0332861646681509,0.981482478049915,-0.0233883772798869,0
0.142101289044703,0,0.0468924682156193,0.987589156723847,-0.0459810541404124,0
0.135773931302112,0,0.0456656889160106,0.987176378175564,-0.0736762139472429,0
0.0250689082587111,0,0.0280777994144062,0.977789792252771,0,0
-0.442676144203821,-0.0616980527552389,0.000550293922072886,0.827601973855403,0,0.0232809661759412
0.351784344935156,0,0.104486343386651,0.996133754902245,-0.0662259583693315,0
0.325239256402395,0.162470722651097,0.166915577615191,0.999962513000468,-0.0387157301086162,0.0234630639843821
0.2533471031358,0,0.0730744324453275,0.993180976339386,-0.124854535081719,0
-0.0426255851769444,0,0.0204168255202931,0.969583878472831,0,0.00856345242824659
-0.518656932080391,0,0.00136201157363172,0.821905216291074,0,0.0575802077748104
-0.252053126562294,0,0.00686845947163325,0.927284023752661,0,0.0799271070824889
0.374543499199443,0,0.112971277011362,0.996626201490508,-0.0694316951337954,0
0.0576844251079842,0,0.0325482276677086,0.981022150832162,-0.048975228365056,0.0174898593131928
-0.745449548180789,0.00605075609157723,0.000328057714121321,0.683694862279704,-1.33768231051457,0
-0.0188008195911877,0,0.0228818866264824,0.972719909920532,0,0
0.00250663089957177,0,0.0252944434093924,0.975291564436953,0,0
-0.00375995127114593,0,0.0245637258607085,0.974557248141492,0,0
0.0828132919318813,0,0.0363796659644866,0.983231317191741,-0.0119899050059674,0
0.408372799349953,0.157281729379826,0.200776756907409,0.999985589736499,-0.0097933356274067,0
0.204452381536821,0,0.0604437462082022,0.991078707937267,-0.0200275469285692,0
0.118085389425553,0,0.0423725908047248,0.985958850487577,-0.0133635348012945,0
0.118085389425553,0,0.0423725908047248,0.985958850487577,-0.0281691309567058,0
-0.1852920158879,0,0.00988860265669765,0.944012681094516,0,0.0473912493000729
-0.137038959961148,0,0.0127401579849506,0.954091126735778,0,0.0507398914561562
0.0790410148017099,0,0.0357819899361821,0.982914414540126,-0.0318195503085704,0
0.300232259380722,0,0.08699418582787,0.994772841393435,-0.105347729270558,0
0.194224627598883,0,0.0580315679030865,0.990573204513736,-0.0903194849596828,0
0.0539186220452739,0,0.0320038127374196,0.980670640938572,-0.0465913442640165,0
-0.142101289044703,0,0.0124108432761527,0.953107531784381,0,0.0810100039853822
-0.272809053207582,0,0.00611250081777382,0.921369813670158,0,0.171894127909588
-0.0100266811002748,0,0.0238507897638565,0.973804723540035,0,0
-0.0213079526287455,0,0.0226112000959325,0.972403137181202,0,0.0207098348198538
-0.0275764057393917,0,0.0219462063845005,0.971597689508562,-0.00711870057848948,0.0477601855823603
0.214701568001744,0,0.0629389820609493,0.991561286037413,-0.0434799993403635,0
0.0125334695080693,0,0.0265014654168034,0.97642948444387,0,0
-0.0564290691624741,0,0.019094418387156,0.967634099317419,0,0.0208531995180362
-0.0263226363109528,0,0.0220778761667209,0.971760335724911,0,0
-0.0564290691624741,0,0.019094418387156,0.967634099317419,0,0.0222798630383479
-0.317321058562851,0,0.00473496897009075,0.907467790427788,0,0.0974616038844378
0.0740130516888602,0,0.0349978976717307,0.982484076587061,-0.0180031198977459,0
0.0275764057393917,0,0.0284023104914384,0.978053793615499,0,0
-0.119347566692275,0,0.0139510849742068,0.957398975476816,0,0.0410720158926403
0.0413711651324276,0,0.0302438604175396,0.979459240330868,-0.00327857479473471,0
-0.337155076995277,0,0.00421586901864624,0.900718049507102,0,0.0786414826442086
0.0488987312126564,0,0.0312898108586413,0.980193480701947,-0.029006976512532,0
-0.0903614371292586,0,0.0161496494781183,0.962399879438774,0,0.0364603982045543
-0.0451346284814213,0,0.0201708378023541,0.969236888944485,0,0.0160901512062262
-0.0840709769111597,0,0.0166641505388657,0.963419260680885,0,0.0430915166634249
0.0740130516888602,0,0.0349978976717307,0.982484076587061,-0.0538397385628023,0.0105104096775175
-0.517223713738364,-0.162470722651096,1.55862062057983e-06,0.742654878856563,0,0.140359229289193
-0.10043372051147,0,0.0153541817980485,0.960719444043804,0,0.0348426578113578
0.0840709769111597,0,0.0365807393191145,0.983335849461134,-0.0457578482515335,0
-0.411098922555604,0,0.00269990535675577,0.872390926257177,0,0.178353336669982
0.177647268528723,0,0.0542832845407919,0.989700605863766,-0.0765002490763678,0
0.0313379820214265,0,0.0288949675939027,0.978444858828942,-0.02440141389822,0
0.36917136250309,0,0.110925442638479,0.996515340137459,-0.0513222071697371,0
0.541736560112817,0,0.190381620350948,0.998830538362492,-0.0671208929170741,0
-0.0100266811002748,0,0.0238507897638565,0.973804723540035,0,0
-0.154773352063657,0,0.011618643986322,0.950571190427913,0,0.0730269162465805
-0.00877331150832819,0,0.0239919713418545,0.973956702399296,0,0
-0.252053126562294,0,0.00686845947163325,0.927284023752661,0,0.0363210347994693
-0.140835370397127,0,0.0124924948762073,0.953355066824467,-0.00270905054493891,0.0833134302076032
0.19167090224842,0,0.0574412430420776,0.990443144809943,-0.0682431782384579,0
-0.053918622045274,0,0.0193293590614282,0.96799618726258,0,0.0887557941760513
0.0840709769111597,0,0.0365807393191145,0.983335849461134,-0.0270677229647331,0
0.23913616440915,0,0.069211179179954,0.992620438958563,-0.150423657657485,0.0127214774449254
-0.0451346284814213,0,0.0201708378023541,0.969236888944485,0,0.0222456958267807
0.308108202447355,0,0.089515012908619,0.995005074316793,-0.0583381204884883,0
-0.0426255851769444,0,0.0204168255202931,0.969583878472831,-0.0270878681404314,0.0653895105151465
-0.142101289044703,0,0.0124108432761527,0.953107531784381,0,0.127838046571478
-0.0966554750085676,0,0.0156485387507116,0.961356823346068,0,0.0281792479968207
0.152237015567176,0,0.048912576336951,0.988226405976655,-0.0217724727735756,0
0.804687560034597,0.0456378825476477,0.384864916571335,0.999963841339905,-0.0689767153566166,0
-0.158579729753843,0,0.0113894275375652,0.949788308159011,0,0.053528619278373
0.0275764057393917,0,0.0284023104914384,0.978053793615499,-0.000836766865519826,0
0.104213400269085,0,0.039926711026077,0.984935516887868,-0.0246267840572624,0
0.0188008195911875,0,0.0272800900794678,0.977118113373518,0,0
0.0413711651324276,0,0.0302438604175396,0.979459240330868,-0.00588307162765182,0
0.0551738021383168,0,0.0321844301153263,0.980788412477775,-0.0105986911687891,0
-0.300232259380722,0,0.00522715860656468,0.91300581417213,0,0.11394358678611
-0.0125334695080693,0,0.02357051555613,0.973498534583197,0,0
-0.0250689082587111,0,0.0222102077472287,0.971922200585594,0,0
-0.10925529964619,0,0.014685361224019,0.959197931280989,0,0.0395794281451504
-0.23913616440915,0,0.00737956104143722,0.930788820820046,0,0.0626361005311985
0.123135247734837,0,0.0432925166553957,0.986316206881086,-0.0428607007558125,0
0.161118588510745,0,0.0507393479095603,0.988761266719928,-0.127484561579758,0
0.00125331446543242,0,0.0251468604092748,0.975146140668247,0,0
0.0250689082587111,0,0.0280777994144062,0.977789792252771,-0.0155805178419214,0.00298642855407009
0.0150403366786357,0,0.0268106488462902,0.976706991848461,0,0
0.335828761460265,0,0.0988196523591748,0.995751076294415,-0.143134849845433,0
0.0275764057393917,0,0.0284023104914384,0.978053793615499,0,0
-0.00125331446543256,0,0.0248538593317532,0.974853139590725,0,0
-0.00250663089957177,0,0.0247084355630469,0.974705556590608,0,0
0.0188008195911875,0,0.0272800900794678,0.977118113373518,0,0
-0.0576844251079842,0,0.018977849167838,0.967451772332291,0,0.0207106182666892
-0.0150403366786357,0,0.0232930081515387,0.97318935115371,0,0
-0.534493710171358,0,0.00122702076770015,0.813529128434376,0,0.0735219733897315
0.306794230536457,0,0.0890907202653727,0.994966980516178,-0.102656563006148,0
-0.640265509214374,-0.112176405799697,8.11599124496592e-06,0.694714492275477,-2.36591464908111e-05,0.0721055985717512
-0.478913734112256,0,0.00176260016344549,0.841861168207661,0,0.0952275796133035
0.00250663089957177,0,0.0252944434093924,0.975291564436953,-0.0367597770325624,0.0892024567425445
0.0991741487003373,0,0.0390671258333358,0.984548219769717,-0.100521689459209,0
-0.778965564347545,-0.0486259666061536,4.09585345906435e-05,0.63227873254632,0,0.0528795270594161
-0.0112800664436931,0,0.0237103054270611,0.973652001906968,0,0
-0.0325919366966631,0,0.0214260919655964,0.970939230404595,0,0.0185721910388896
-0.0325919366966631,0,0.0214260919655964,0.970939230404595,0,0.0170778303333154
-0.0903614371292586,0,0.0161496494781183,0.962399879438774,-0.00095295084589998,0.0600803853695599
0.44544250629172,0,0.142517043012442,0.997819866449972,-0.0888466257948267,0
-0.408372799349953,0,0.00274561098113139,0.873526034765059,0,0.0655180291097782
-0.0200543703529506,0,0.0227462057274059,0.972561906723928,-0.0313132365682176,0.0353519855553165
0.177647268528723,0,0.0542832845407919,0.989700605863766,-0.152446402746302,0
0.237846695417749,0,0.0688685741561306,0.992567621550587,-0.0663890196618938,0
0.134509119884533,0,0.0454235826787632,0.987092456233995,-0.0375803288814739,0
0.0702433138219167,0,0.034419317134046,0.982155389606236,-0.0214284742255591,0
0.647976731624335,0.110023718784108,0.309060622105298,0.999991663749091,-0.0805210958065811,0
0.441294233830552,0,0.140656268702358,0.997762306686944,-0.0857729497972486,0.0254295263560559
0.29761110223348,0,0.0861671115643998,0.99469344944625,-0.0979679503785805,0
0.366489293889434,0,0.109914039822995,0.996458776648575,-0.0692224280060872,0
-0.350451343273461,0,0.00389699065389655,0.895995903961443,0,0.118966678904099
-0.0100266811002748,0,0.0238507897638565,0.973804723540035,0,0
-0.0639626083842693,0,0.0184039152532551,0.966527177518625,0,0.0293086620729634
-0.0576844251079842,0,0.018977849167838,0.967451772332291,0,0.0378477170410908
0.304167872445599,0,0.088247135861555,0.994890062661365,-0.0147414188902636,0
-0.150969215496777,0.0519597624608618,0.0200240186983452,0.967532300092316,-0.1444041580356,0
-0.134509119884533,0,0.0129075437660053,0.954576417321237,0,0.10006785835916
0.115561597105383,0,0.0419187967374068,0.98577725782045,-0.058523818943696,0
0.244298041744809,0,0.0705958246560664,0.992828574389234,-0.102588603739349,0
0,0,0.025,0.975,0,0
-0.18401715116198,0,0.00995609731735822,0.944299747349378,0,0.0642426979361802
-0.085328794885629,0,0.0165601653672586,0.963217257617713,0,0.0375607201555416
0.111777283209808,0,0.0412457340779696,0.985501177828781,-0.0216375468085103,0
0.0137868922630841,0,0.0266556813566232,0.976568582616066,0,0
0.444058900463114,0,0.141894562751581,0.997800819010141,-0.0963597861048756,0
-0.331853346436817,0,0.00434939244577184,0.902556571395662,0,0.15283671469972
0.230118100657266,0,0.0668424653296645,0.992244017524023,-0.0552742654052373,0
0.0652185397095437,0,0.0336603562702875,0.981709106296629,-0.0983540801576394,0.00436214401108183
-0.0777838416469152,0,0.0171923294142588,0.964415398754559,0,0.0184956695590337
-0.0526635268940685,0,0.0194477355008787,0.968175954670804,0,0.0402323943521436
-0.0137868922630843,0,0.0234314173839337,0.973344318643377,0,0
0.147167262428064,0,0.0478936198697966,0.987911302474591,-0.101716862537792,0
0.0363541161267395,0,0.0295629673718424,0.978957174980404,-0.016222208565256,0
-0.649523595844325,-0.103943085948494,1.16722327065257e-05,0.692805586789588,0,0.120545018927448
-0.110516203562042,0,0.0145918416858013,0.958976600487612,0,0.0891931690629174
-0.213419207729192,0,0.00849781172998562,0.937377540597612,0,0.136235539576075
0.237846695417749,0,0.0688685741561306,0.992567621550587,-0.0480677236858134,0
0.0853287948856292,0,0.036782742382287,0.983439834632741,-0.0603354705244271,0
0.0740130516888602,0,0.0349978976717307,0.982484076587061,-0.045902678277349,0
0.278016099691966,0,0.0801695817876174,0.994065176600563,-0.0330426221793815,0
-0.401570695630149,0,0.0028627139462259,0.876327575438276,0,0.191398238658809
-0.0828132919318812,0,0.0167686828082592,0.963620334035513,0,0.0378449739185798
-0.0777838416469152,0,0.0171923294142588,0.964415398754559,0,0.108480389964362
-0.00751995569854052,0,0.0241338529446163,0.974107941393222,0,0
-0.00125331446543256,0,0.0248538593317532,0.974853139590725,-0.053408201961714,0.00894855385459531
0.199335898061207,0,0.059227412934467,0.990828875875363,-0.0555308669022749,0
0.0979147342114995,0,0.0388546672445406,0.984450101530202,-0.0591968809621033,0
0.194224627598883,0,0.0580315679030865,0.990573204513736,-0.0494037069667707,0
-0.166199440170359,0,0.0109423565072702,0.948191433276137,0,0.0620760215365578
-0.0338459426216513,0,0.0212976912902936,0.970772631823069,-9.96866615571163e-05,0.0178939835778959
0.267609393044678,0,0.0771154343377,0.993705386666986,-0.102338291627411,0
0.0539186220452739,0,0.0320038127374196,0.980670640938572,-0.0131505677248172,0
-0.0941374143235364,0,0.0158473944094341,0.961776914630262,0,0.0775623564448198
-0.105473621768868,0,0.0149689417121249,0.959855937171791,0,0.041682533598916
-0.717606416787705,-0.0751331925161377,2.35580772918354e-05,0.662277524723838,0,0.10153278440814
-0.259823400115677,0,0.0065762932302845,0.925111159100932,0,0.0791779939731804
-0.178920660271312,0,0.0102299523316539,0.945435756417649,0,0.065713156561728
-0.138304207961404,0,0.012657150223877,0.953846860461224,0,0.0447839138444419
0.0564290691624739,0,0.032365900682581,0.980905581612844,-0.0229174171925471,0
-0.0238152196094095,0,0.0223432038037376,0.972083287109655,-0.0146294686083017,0.0333610021922498
-0.280622443558663,0,0.00584762037176375,0.919051382457592,0,0.0633744013325105
0.0100266811002748,0,0.0261952764599655,0.976149210236144,0,0
-0.0250689082587111,0,0.0222102077472287,0.971922200585594,0,0
0.0627067779432138,0,0.0332861646681509,0.981482478049915,-0.0274820354135661,0
-0.0363541161267396,0,0.0210428250195955,0.970437032628158,0,0
-0.323918153281133,0,0.00455630512582508,0.905261470684694,-0.000871619447147388,0.158528908268661
-0.0941374143235364,0,0.0158473944094341,0.961776914630262,0,0.0314187758084408
-0.215984281437214,0,0.00837996111563241,0.936743162656834,0,0.110345095654365
0.0488987312126564,0,0.0312898108586413,0.980193480701947,-0.0189114794981347,0
-0.0953963690568919,0,0.0157477033143853,0.961567349465171,0,0.0500321185121834
-0.0413711651324277,0,0.0205407596691322,0.96975613958246,0,0.0379165346883501
-0.0150403366786357,0,0.0232930081515387,0.97318935115371,0,0
-0.218550777026211,0,0.00826348366775242,0.936103436590649,0,0.107137680322156
-0.249466436659564,0,0.00696823250782376,0.927996548145166,0,0.172721503246263
0.195501964379319,0,0.0583286233646086,0.990637675772451,-0.100662167407718,0
0.442676144203822,0,0.141274306567635,0.99778163269436,-0.0912189065507022,0
0.361133033557212,0,0.107914045824438,0.996343342569562,-0.0679013231549579,0
-0.0627067779432138,0,0.0185175219500849,0.966713835331849,-0.0366600495148816,0.0673511224026712
-0.085328794885629,0,0.0165601653672586,0.963217257617713,-0.0263814603092064,0.071980039765005
-0.0225615683902247,0,0.0224768670220223,0.972243598307558,-0.0293160423197008,0.0435614456069626
0.33848198588974,0,0.0997460358032362,0.995816970128965,-0.050404435653024,0
-0.0501535834647337,0,0.0196863131036951,0.968532952412628,-0.0389456911822141,0.0642714880165947
-0.259823400115677,0,0.0065762932302845,0.925111159100932,0,0.0779232970921135
-0.173828812501662,0,0.0105100957649431,0.946552354938417,0,0.0946296645458971
-0.811636919657297,-0.0850137332840785,4.54831083779144e-06,0.592723691764127,0,0.0621937056637484
-0.0325919366966631,0,0.0214260919655964,0.970939230404595,0,0.0202915464219811
0.0401168101849681,0,0.0300724175657788,0.979334675892516,-0.0394892538087031,0.0120649813314875
-0.316003304412483,0,0.00477139640667108,0.907903905741716,-0.0967797184652402,0.161693336796455
-0.00250663089957177,0,0.0247084355630469,0.974705556590608,0,0
0,0,0.025,0.975,0,0
-0.0112800664436931,0,0.0237103054270611,0.973652001906968,0,0
-0.0137868922630843,0,0.0234314173839337,0.973344318643377,0,0
0.0413711651324276,0,0.0302438604175396,0.979459240330868,-0.00860187519578141,0
0.210855537468901,0,0.0619933943825654,0.991382951423156,-0.123466023554154,0
0.176374164780861,0,0.0540035345179255,0.98963076923353,-0.0391638074329091,0
-0.0953963690568919,0,0.0157477033143853,0.961567349465171,0,0.0327013804226572
0.187842651224683,0,0.056565157401407,0.990245236206761,-0.0295856421140493,0
0.0840709769111597,0,0.0365807393191145,0.983335849461134,-0.0194240251478051,0
-0.0351000017727088,0,0.021169936515516,0.970605233590739,0,0.017961524983581
-0.758753544504371,-0.118093310571433,9.53095368704226e-07,0.615326105273569,0,0.0516068515602701
0.504371986238381,0.141836122933023,0.241298786327708,0.999991183450212,-0.0538603157120822,0
0.0351000017727088,0,0.0293947664092609,0.978830063484484,-0.039487678259237,0.0410448786321212
0.150969215496777,0,0.0486561543593869,0.98814828344689,-0.0433379375587292,0
-0.0664745739166295,0,0.0181784548657495,0.966151230674262,0,0.0261927920650493
0.0576844251079842,0,0.0325482276677086,0.981022150832162,-0.0484944282449217,0
-0.257231588680492,0,0.0066725014892489,0.925841366775781,0,0.120258023358242
0.0727563581760375,0,0.0348041394075383,0.982375083320096,-0.0427679169891594,0
0.39072570019687,0,0.119296159234319,0.99694124424897,-0.0276622791864484,0
-0.246881414854378,0,0.00706921726207517,0.928703252951784,0,0.123076912353416
0.0752698620998299,0,0.0351925584894694,0.98259250397213,-0.0397828810861565,0
0.0463892557053899,0,0.0309378457638487,0.979951220891488,-0.00497368902109065,0
0.300232259380722,0.035815570059244,0.102689649546967,0.99710557080553,-0.253355919225884,0
0.446826965386226,0,0.143141753112691,0.997838775825887,-0.0737784460300192,0
0.0200543703529506,0,0.0274380932760724,0.977253794272594,-0.0211753808076321,0.0125025591480994
-0.278016099691966,0,0.00593482339943716,0.919830418212383,0,0.0488149942471902
0.135773931302112,0,0.0456656889160106,0.987176378175564,-0.0429832161957598,0
0.729002717805219,-0.0159347482093217,0.299240205878736,0.999529313799934,0.196705858264975,5.41460821880904
-0.137038959961148,0,0.0127401579849506,0.954091126735778,0,0.0423998270590102
-0.10043372051147,0,0.0153541817980485,0.960719444043804,0,0.0887934492159269
-0.0426255851769444,0,0.0204168255202931,0.969583878472831,-0.00720521760781868,0.0612140375542191
0.0200543703529506,0,0.0274380932760724,0.977253794272594,0,0
0.355787114034875,-0.0138732560798364,0.0994129890559493,0.99533141556196,0.0166276453373008,1.89984192380446
0.0576844251079842,0,0.0325482276677086,0.981022150832162,-0.0249305932973043,0
0.153505060378057,0,0.0491701267617648,0.988304096186731,-0.0669854209449238,0.00171298444641299
0.0539186220452739,0,0.0320038127374196,0.980670640938572,-0.0339390317780371,0
-0.357122635006044,0,0.00374528481081248,0.893566159712568,0,0.0754310174974945
-0.0188008195911877,0,0.0228818866264824,0.972719909920532,0,0
-0.144633811748821,0,0.012248882240566,0.952609165995309,0,0.102838747107735
0.877896295051229,0.0913297701913276,0.457452600887583,0.99999875290216,-0.0854890800457822,0
0.417927671669482,0,0.130483469947378,0.99741158341611,-0.0569571462449065,0
0.0250689082587111,0,0.0280777994144062,0.977789792252771,0,0
-0.375888217955177,0,0.00334654919684848,0.886512434962166,-0.2437090441426,0.220343665013581
-0.305480788099397,0,0.00507135628501622,0.911331903733298,0,0.146758666131407
0.488776411114669,0,0.1629486646981,0.998345738809055,-0.129761471015051,0
0.2533471031358,0,0.0730744324453275,0.993180976339386,-0.0789420771778002,0
-0.0928786087772564,0,0.0159476142917433,0.961985522349657,-0.109489810064883,0.0803311111990201
-0.0325919366966631,0,0.0214260919655964,0.970939230404595,0,0.00665931500706978
-0.0401168101849681,0,0.0206653241074837,0.969927582434221,0,0.0235163530448794
-0.125661346855074,0,0.0135079956361229,0.956241292391007,0,0.0314891334845053
-0.254641504046745,0,0.00676988636548026,0.926565642453084,0,0.0699179708174726
0.255936331743693,0,0.0737957562406049,0.99327895387354,-0.0747456434194999,0
-0.0601954117289566,0,0.0187465005614735,0.967084536149953,0,0.0328048023767245
-0.0601954117289566,0,0.0187465005614735,0.967084536149953,0,0.0287714293992901
-0.0589398719660691,0,0.0188618773836005,0.967268585691895,0,0.0289550932229441
0.248173718459313,0,0.0716493743300164,0.992981427320006,-0.0680461545895709,0
-0.221118712997571,0,0.00814836641455101,0.93545832704233,0,0.0697570432262915
-0.162388406424307,0,0.0111640154526779,0.948995091732183,0,0.0449965825736989
-0.00375995127114593,0,0.0245637258607085,0.974557248141492,-0.0395639018454962,0.044559511146944
0.0100266811002748,0,0.0261952764599655,0.976149210236144,-0.0105718307396458,0.0015962265430488
0.0325919366966631,0,0.0290607695954051,0.978573908034404,0,0
-0.0702433138219167,0,0.0178446103937642,0.965580682865954,0,0.0412343792000841
-0.0526635268940685,0,0.0194477355008787,0.968175954670804,0,0.0451398220206687
-0.0150403366786357,0,0.0232930081515387,0.97318935115371,0,0.0151276172789794
-0.140835370397127,0,0.0124924948762073,0.953355066824467,0,0.121602445207782
0.163658486233141,0,0.0512716288452006,0.988910285363549,-0.0548585729806526,0
-0.053918622045274,0,0.0193293590614282,0.96799618726258,0,0.0385756371661068
0.292374896226804,0,0.0845325248398344,0.994531632812616,-0.0990486570687195,0
-0.448212281456609,0,0.00214245205372132,0.856231301181044,0,0.120197340312349
0.157310684610171,0,0.0499495881497184,0.988534592231439,-0.0410810143219967,0
-0.644887643162843,-0.0606748174047664,9.24815159644089e-05,0.716681097661502,0,0.118381197969518
-0.512930410614728,-0.138081724271582,9.85921144950524e-06,0.75588380941206,0,0.0538684902518463
0.339809491013167,0,0.100211913543739,0.995849594874654,-0.0507369399062117,0
0.0150403366786357,0,0.0268106488462902,0.976706991848461,-0.050011860591069,0.0249096676012672
0.0150403366786357,0,0.0268106488462902,0.976706991848461,-0.0479846673738105,0.0296372442290213
-0.182742585445444,0,0.0100239778298412,0.94458558384712,0,0.14264436400029
-0.565108452006584,0,0.00100017314149487,0.796659101728074,0,0.0658560006661594
-0.0100266811002748,0,0.0238507897638565,0.973804723540035,-0.016015231325879,0.030891139549986
-0.228831349263525,0,0.00781104750903796,0.933490341655649,0,0.0864633056821622
-0.300232259380722,0,0.00522715860656468,0.91300581417213,0,0.0769012489872246
0.0828132919318813,0,0.0363796659644866,0.983231317191741,-0.0903079597556958,0.0511073643650909
