"alpha","lambda","deviance"
0.1,0.0590632881993397,0.622873118307502
1,0.0436892472141163,0.984740752756867
0.2,0.104739244104163,0.892752375623762
0.75,0.0686734951550717,0.998995133662042
0.5,0.0848104355167045,0.962377089246567
1,0.0627344700335799,0.969897009506657
0.3,0.0333062553845528,0.588117386499232
0.1,0.159745899502266,0.957363179863377
0.15,0.0774758545992635,0.714271846541391
0.1,0.169675184887932,0.964818762171893
0.1,0.137390969829912,0.916547700333084
1,0.0874064736669068,0.961754764896751
0.6,0.0205597065665339,0.674132326904096
0.25,0.118164401400088,0.866137697152776
0.1,0.164635704004738,1.00719709401273
0.1,0.0900819762607975,0.856942648730434
0.2,0.133310354468046,0.920461792841172
0.75,0.0333062553845528,0.716110612198151
0.1,0.0573090640210918,0.634246146013974
0.1,0.11465482961254,0.83252020605608
0.85,0.0269690510825659,0.801035129212532
0.15,0.047825275407306,0.564167865290814
0.1,0.0874064736669068,0.879932975290852
0.1,0.164635704004738,0.877905306535273
0.75,0.0523528582805528,0.960593810838371
1,0.0295221908763096,0.933562052632906
0.1,0.164635704004738,0.942742902503654
0.45,0.0364593335459814,0.709273288584424
0.1,0.121781400795994,0.835759537699877
0.1,0.11465482961254,0.802647449915684
0.1,0.203321903548256,0.87258204577734
0.95,0.00807408703144286,0.502298163069282
0.1,0.0364593335459814,0.701663675518171
0.75,0.0156735783104817,0.608788252938165
0.1,0.155001325879188,0.956640798993107
0.35,0.0261680499375946,0.810533607547255
0.15,0.0436892472141163,0.611074517613782
0.1,0.032317034495169,0.586019505554631
0.55,0.0205597065665339,0.570108311952559
0.15,0.121781400795994,0.814543313267739
0.65,0.0450265702903446,0.700934502147738
0.4,0.0707755833266999,1.06393046903281
0.1,0.0751747633205364,0.726955946005227
0.1,0.111249494752408,0.956274505670645
0.5,0.0646547652961579,0.854316523309677
0.1,0.0956811788267799,0.864025890582707
1,0.0199490677847077,0.736714346214907
0.95,0.0464048286795906,0.788927914522288
0.1,0.0798473820302198,0.764493718346124
0.1,0.0707755833266999,0.828224369248983
0.95,0.0156735783104817,0.673472996646099
0.6,0.038725527100102,0.804534653923804
0.8,0.030425861908365,0.65098858926834
0.1,0.197283089759766,0.900129582002512
0.55,0.0492892018539146,0.934577896513363
0.1,0.0686734951550717,0.717312291237715
0.15,0.0608712089877158,0.641798596948658
0.15,0.0666338405865818,0.779845829676787
0.3,0.0450265702903446,0.639987254629217
0.3,0.11465482961254,0.908934068157179
0.95,0.0211890369346485,0.789114844389607
0.1,0.215959731572498,0.967488968043003
0.1,0.082291501656317,0.804262009932321
0.1,0.197283089759766,0.949850722046968
0.2,0.0956811788267799,0.735087943894015
0.2,0.155001325879188,1.00187245567491
0.15,0.0539553735434497,0.707899838051431
0.1,0.0798473820302198,0.773632292705706
0.3,0.016647796944852,0.602733360441478
0.45,0.0986099692400979,0.952411971218679
1,0.0848104355167045,0.836633509686104
0.1,0.0269690510825659,0.420410575507406
0.7,0.00673794699908547,0.511131034522977
1,0.0464048286795906,0.86527747642299
0.1,0.092839375696302,0.654163755594914
0.4,0.0874064736669068,1.15449822249866
0.1,0.032317034495169,0.656184158478967
0.1,0.101628409607465,0.655132479130449
0.85,0.00694419481938138,0.532740986634211
1,0.0277945707849297,0.418585888912962
0.45,0.0523528582805528,0.818169617978072
0.1,0.141596492381456,0.964753350081554
0.65,0.00673794699908547,0.534150939793313
0.25,0.0399109112468295,0.754246401551663
0.3,0.0523528582805528,0.809732702347979
0.1,0.0956811788267799,0.923668605981307
0.1,0.185738207098907,0.906107067954138
0.3,0.0199490677847077,0.644637992147308
0.3,0.0353764638585825,0.648261196207908
0.7,0.0900819762607975,1.01056987551948
0.1,0.0507979389288537,0.636282120390094
1,0.0211890369346485,0.647930649343382
0.1,0.0707755833266999,0.753114181577603
0.1,0.159745899502266,0.946020194901945
0.2,0.104739244104163,0.785355486535578
0.6,0.030425861908365,0.684746127154988
0.1,0.0464048286795906,0.639215504292006
0.15,0.0492892018539146,0.537262929118371
0.1,0.0751747633205364,0.822952019968263
0.75,0.0246367120699603,0.924945866033808
0.45,0.0253908391303805,0.577507323229523
0.1,0.111249494752408,0.808860029085438
0.25,0.0556069416231776,0.920614002185948
0.1,0.0590632881993397,0.776967293590938
0.3,0.030425861908365,0.562946358660815
0.5,0.0590632881993397,0.980435294101269
0.1,0.0798473820302198,0.702844446799825
1,0.0187816608516126,0.753138716094541
0.1,0.11465482961254,0.750250391215385
0.2,0.0313571942118213,0.673621131389303
0.1,0.0231949871337613,0.568478847914776
0.55,0.0205597065665339,0.538854233212689
0.1,0.0573090640210918,0.700009496152849
0.15,0.092839375696302,0.752728396475982
0.1,0.0956811788267799,0.76258898019527
1,0.0199490677847077,0.666942404790644
