"alpha","lambda","deviance"
1,0.038725527100102,0.784905411766249
1,0.0126913556994469,0.637364942632721
0.9,0.0205597065665339,0.626055680542695
0.1,0.0590632881993397,0.694408456131203
0.8,0.0375753497560111,0.927000377224065
1,0.0109153203521112,0.679906757446731
0.15,0.101628409607465,0.859143288976771
0.95,0.0105911271102725,0.467951893208967
0.95,0.00673794699908547,0.498424041605593
0.9,0.0218376310364623,0.861581488510266
0.45,0.0539553735434497,0.816469753371579
0.1,0.0729420161872262,0.665084034390587
0.2,0.0187816608516126,0.57325535604083
0.1,0.023904983151655,0.559717728181538
1,0.0138928368036063,0.555676849903002
1,0.0246367120699603,0.547665095677263
0.1,0.0798473820302198,0.795675084806218
0.35,0.101628409607465,1.01586085231784
0.7,0.0112494371136055,0.516850301549966
0.25,0.141596492381456,1.03542847859171
0.7,0.016647796944852,0.767066945412768
0.8,0.0199490677847077,0.596196062499745
0.35,0.0313571942118213,0.709622855269339
0.2,0.0798473820302198,0.927866944168985
0.1,0.169675184887932,0.947286679033049
0.1,0.141596492381456,0.887266882836552
0.1,0.222570235323057,1.01870409389252
0.2,0.092839375696302,0.783586775213955
0.4,0.0411325798725696,0.652628444637787
0.1,0.104739244104163,0.777336592349683
0.85,0.00760159652308213,0.475211737800572
0.1,0.258784711164997,1.01141034748176
0.75,0.016647796944852,0.455367220016327
0.2,0.0147563703394861,0.432556093023527
0.85,0.0286453595550447,0.802149474653721
0.1,0.118164401400088,0.860926582817951
0.1,0.164635704004738,0.911117438757346
0.1,0.203321903548256,1.00511606519857
0.1,0.0464048286795906,0.869226708045695
1,0.0729420161872262,0.936223972043635
0.35,0.0211890369346485,0.646410074253475
0.35,0.047825275407306,0.722196567691794
0.3,0.0686734951550717,0.946384617182034
0.4,0.0492892018539146,0.80767964056749
0.9,0.0295221908763096,0.749170616862758
0.6,0.0646547652961579,0.93949495911454
0.2,0.0364593335459814,0.59988845602501
1,0.0205597065665339,0.496501297168483
0.3,0.0277945707849297,0.601132282969837
0.1,0.0774758545992635,0.743775621536596
0.35,0.0774758545992635,0.872200572058797
1,0.0109153203521112,0.742528324970855
0.1,0.141596492381456,0.907387304579527
0.1,0.0375753497560111,0.690067256352397
0.25,0.0343257562171084,0.685643522555777
0.1,0.092839375696302,0.755407167001416
0.4,0.0492892018539146,0.733217780539281
0.1,0.159745899502266,1.00302532458789
0.1,0.222570235323057,0.977249295092287
0.9,0.0277945707849297,0.607298913746393
0.1,0.0751747633205364,0.82184404178801
1,0.0134802090788666,0.573891654105909
0.4,0.0450265702903446,0.854988604148059
0.1,0.0627344700335799,0.761414057822648
0.35,0.0286453595550447,0.638772908501688
0.35,0.038725527100102,0.847585229684563
1,0.030425861908365,0.867541337589574
0.55,0.0523528582805528,0.787545498685249
1,0.0343257562171084,0.627344956061049
0.3,0.0450265702903446,0.791721002620448
0.7,0.0171573841875345,0.598469839849091
0.65,0.0130798367085682,0.642324479540797
0.1,0.0774758545992635,0.765609045110285
1,0.0556069416231776,0.963429890899713
0.1,0.0608712089877158,0.613508889689947
0.2,0.164635704004738,0.881587132108552
0.55,0.032317034495169,0.732117833242436
0.55,0.0798473820302198,1.14277779916717
1,0.0130798367085682,0.510979444530053
0.95,0.0246367120699603,0.779855689187467
0.2,0.0464048286795906,0.752689112278156
1,0.00673794699908547,0.225992057553256
1,0.0286453595550447,0.725608467794436
0.1,0.00938782437516943,0.407693088495175
0.55,0.0848104355167045,1.04418972331434
0.1,0.258784711164997,0.989054560351412
0.75,0.0269690510825659,0.705629109805778
0.1,0.0774758545992635,0.740589384744911
0.55,0.030425861908365,0.794472418141192
0.1,0.191423633292527,0.988058274955014
0.35,0.0130798367085682,0.604367892385423
0.1,0.133310354468046,0.949947385193244
0.1,0.118164401400088,0.785171179848231
1,0.0399109112468295,0.966380785687911
0.55,0.0225060785327557,0.677623957841106
0.1,0.145930745518084,1.17973236056754
0.1,0.104739244104163,0.792497993500392
0.1,0.22938308587002,0.930074332992979
